episode,start,end,mom20_d2013,mom20_d2013|turnover,mom20_d2013|cost,mom20_d2013|dq,mom20_d2013|warn,macd_combined,macd_combined|turnover,macd_combined|cost,macd_combined|dq,macd_combined|warn,macd_fast,macd_fast|turnover,macd_fast|cost,macd_fast|dq,macd_fast|warn,macd_medium,macd_medium|turnover,macd_medium|cost,macd_medium|dq,macd_medium|warn,macd_slow,macd_slow|turnover,macd_slow|cost,macd_slow|dq,macd_slow|warn
dev_2021_06,2021-06-01,2021-07-05,0.164392638229782,4.041275084261998,0.01068358291260777,0,0,0.12857528006299845,6.0722789390951455,0.016674245302682703,0,0,0.12836253631948735,5.623534087878733,0.015286909763026699,0,0,0.13642085641013546,6.459917541071706,0.017960295949439316,0,0,0.12604086718966756,6.573978634451445,0.018066066861071154,0,0
dev_2021_06m,2021-06-15,2021-07-16,0.14598131278044302,3.0038844608329387,0.007786259153893426,0,0,0.12955378514271154,4.190958747700803,0.011182326768064573,0,0,0.14372369787463457,3.6770901042135646,0.009736650039898402,0,0,0.1270765013249071,4.879774098439471,0.013350037984041859,0,0,0.13275000422645733,4.961088068795268,0.013669489033378173,0,0
dev_2021_07,2021-07-01,2021-08-03,0.011408097724094235,3.646025805634647,0.009469201812353119,0,0,0.01982090920236823,3.7011127804202357,0.0096273933795603,0,0,0.023718768775580434,3.245022934909085,0.008279568745916299,0,0,0.0190183168153939,3.939634697123358,0.010310212960816363,0,0,0.027494992605656465,3.723709240438989,0.009723201330950644,0,0
dev_2021_07m,2021-07-15,2021-08-17,-0.1013001635850943,4.106530735871184,0.010194370173816,0,0,-0.08713809027798125,3.963491494648972,0.009852513868717425,0,0,-0.0798103128052623,3.3438064798848055,0.008140134784710772,0,0,-0.08261593077844087,4.107944184841587,0.010318752627844813,0,0,-0.0875811519318378,4.646825156368262,0.011778113432237971,0,0
dev_2021_08,2021-08-02,2021-09-02,0.009988472075236121,3.2965266299146294,0.008068794568720939,0,0,0.011321726167449864,4.195397504859425,0.010520599260784783,0,0,0.024504885085364636,3.7471927310972015,0.009341211117492013,0,0,0.014940189683505078,4.408902423250798,0.011183533786104571,0,0,-0.01964583227115735,2.984938564301469,0.007153326330415738,0,0
dev_2021_08m,2021-08-16,2021-09-16,0.027279180417384197,2.6780528345826218,0.00647483516286406,0,0,0.06802648238557896,2.6764131644443845,0.006494041060802938,0,0,0.07148979341408945,2.4668761259631706,0.005898075272021102,0,0,0.0605405238223784,2.6880044939990633,0.006519630077441826,0,0,0.03394348864432062,2.749586557099336,0.006625365324383833,0,0
dev_2021_09,2021-09-01,2021-10-06,-0.06357778510413337,3.7780543507427526,0.009538110186695944,0,0,-0.05271494685340039,4.351202061464918,0.011178506072992441,0,0,-0.05803331552208435,3.971130372043547,0.010025944524577501,0,0,-0.06331512085314206,4.201176130447344,0.010695195953133037,0,0,-0.0675930044179952,4.733562089923441,0.012188783026924197,0,0
dev_2021_09m,2021-09-15,2021-10-21,-0.0249149811048911,4.4340279663168305,0.011220667602893251,0,0,-0.025530454360102928,5.660172893780677,0.014633652732661602,0,0,-0.020274702240498543,5.429168863180937,0.014056992137356982,0,0,-0.033203644267736365,6.217585475746275,0.01620517427313108,0,0,-0.033766169824996806,6.296032714213517,0.016451743512944508,0,0
dev_2021_10,2021-10-01,2021-11-04,0.08497495884611528,4.262980300823995,0.011249284762009927,0,0,0.06795963800072413,5.603245391912478,0.015198539150564004,0,0,0.07864161348018683,5.364359497009189,0.01452310996927243,0,0,0.06275889790327449,6.510277428994518,0.017850646227000277,0,0,0.07271587644306177,6.92110118909102,0.01912667517482028,0,0
dev_2021_10m,2021-10-15,2021-11-17,0.16296295033482355,3.7608987321370715,0.0101141507029296,0,0,0.14192828562722615,6.130842039008797,0.017304993748048447,0,0,0.17813085742954482,5.129202653578865,0.01432300494616253,0,0,0.16874213290313644,6.473508331338082,0.018337583395625145,0,0,0.13531306921864794,6.691075364506172,0.01903824765460423,0,0
dev_2021_11,2021-11-01,2021-12-02,0.08004872035945465,3.5734114078593437,0.009297024273938675,0,0,0.08478672092720707,4.720798234759197,0.012658568019329741,0,0,0.100173582300211,4.038224974306959,0.010752164763642564,0,0,0.10714503045822621,4.874629669143905,0.013245192826313701,0,0,0.06619288070730422,4.637483423980104,0.01234384463683348,0,0
dev_2021_11m,2021-11-15,2021-12-16,0.08168103599087928,2.961151878789144,0.0075094992533776194,0,0,0.0729282622545735,3.6764446831545348,0.00961841399197806,0,0,0.07591126117219638,3.447939672184554,0.008876100444273513,0,0,0.0765814921922865,3.5309483381897637,0.009147653814656351,0,0,0.07910010204818518,3.5274968308892642,0.009160750459677043,0,0
validation_2022_01,2022-01-03,2022-02-14,-0.05939833012767137,4.214566162644671,0.010510875202346533,0,0,-0.007365906577503134,4.236225885398719,0.010788076671407255,0,0,-0.008193213562639134,3.3585533501569884,0.008234443214776881,0,0,-0.014945943954110641,4.74798100304531,0.012200505380932185,0,0,-0.02783865400534591,5.780354106178411,0.01512317521652762,0,0
validation_2022_01m,2022-01-17,2022-03-01,-0.030887773670436602,3.6744688689700875,0.009125129948468778,0,0,-0.0033602156185822407,3.7485214442436314,0.009554629639169851,0,0,-0.00753464633896006,2.9251597676431365,0.007161839394028488,0,0,-0.004368387482870384,3.669343404735582,0.00935282576742542,0,0,-0.0036183013746938775,4.967861561742297,0.013035919702305884,0,0
validation_2022_02,2022-02-07,2022-03-11,-0.02470599735037915,3.2576572619650443,0.008139568566462028,0,0,-0.01729594559222447,4.749781946820184,0.012600296472505261,0,0,-0.030661806140527048,3.6216033495871285,0.00921534450348248,0,0,-0.026179495151532173,5.13234687535651,0.013670960070050073,0,0,-0.016658145461360574,5.743187306904142,0.01555560659766378,0,0
validation_2022_02m,2022-02-15,2022-03-21,-0.03934463921552023,3.6048150522309355,0.00890846051250019,0,0,-0.023005180391041713,4.983497191300614,0.012992596072141364,0,0,-0.040383988058585674,4.109512324772467,0.010366832137757555,0,0,-0.03016206041418379,5.4184808684058225,0.014158534920659153,0,0,-0.027136973096681616,5.726064327599984,0.015103544296701396,0,0
validation_2022_03,2022-03-01,2022-04-01,-0.02513186626009567,3.6755944619671843,0.009075848474695534,0,0,-0.015359390018015895,4.842893203645765,0.012518052705868598,0,0,-0.02078991824428067,3.775773828168708,0.00937886406208552,0,0,-0.0192552210012511,5.296284901631459,0.013766610936583929,0,0,-0.023178055846695633,5.64527508881854,0.014712846370051347,0,0
validation_2022_03m,2022-03-15,2022-04-19,-0.03146812229710416,3.6514969502791295,0.009222837783695065,0,0,-0.014345046200163858,4.4899777352820145,0.011821335892380967,0,0,-0.019395501406876403,3.682828383059643,0.009419024696677951,0,0,-0.01297877690555127,4.350950900371826,0.011452649377579486,0,0,-0.01698199441759607,4.33594354515925,0.011327036451823246,0,0
validation_2022_04,2022-04-01,2022-05-09,-0.07693854180020943,4.416135028043063,0.011023144112564151,0,0,-0.07470841772987624,4.340561166020354,0.010880757133801822,0,0,-0.07902467544305602,4.099484848196276,0.010229241607226172,0,0,-0.07334147572523997,4.491734841032741,0.011296518804957653,0,0,-0.07861186407550391,4.4762861840352866,0.011178800065983535,0,0
validation_2022_04m,2022-04-15,2022-05-19,-0.03533101678827899,4.964474759957109,0.012797965602531831,0,0,-0.05574838134142124,6.015729205556512,0.015626688620073527,0,0,-0.05304068819775465,5.228481164410111,0.013390695463256816,0,0,-0.05406766157736054,6.18226601975038,0.016091648018631208,0,0,-0.05732255074039605,6.831140476113493,0.01795866424733509,0,0
validation_2022_05,2022-05-03,2022-06-06,0.00444908791866605,3.9089008909884724,0.009835147935568554,0,0,-0.018565414250725,6.6580842140804855,0.017590464547457246,0,0,-0.01620954025904342,6.112371583699359,0.016079312452509483,0,0,-0.010577327795811553,6.5907573124782655,0.01746559819002052,0,0,-0.01958382890360688,7.617962889282724,0.020389483587286407,0,0
validation_2022_05m,2022-05-16,2022-06-17,-0.031788794502604856,3.669495077183018,0.0093801434829241,0,0,-0.03911672458008564,5.422792107250936,0.014400341327558791,0,0,-0.03774718239173558,5.271904599218688,0.014000843141610757,0,0,-0.032870420548084756,5.349327324163133,0.014238839445740782,0,0,-0.0375288460782075,6.015616106410878,0.016114078626740854,0,0
validation_2022_06,2022-06-01,2022-07-05,-0.12381036842440696,4.7098632763036195,0.011647558391446829,0,0,-0.11154285690696664,5.364478842925171,0.013710415152530376,0,0,-0.1142157810812674,4.912217207162032,0.012376038758210067,0,0,-0.10904604739153256,5.291674662927292,0.013512567988776874,0,0,-0.11020337849805895,5.624183412593258,0.014385694894530064,0,0
validation_2022_06m,2022-06-15,2022-07-18,-0.10423738684809147,4.808340615493949,0.011718755958799622,0,0,-0.1081853167324004,5.425020234146707,0.013515965470353063,0,0,-0.10679564290810706,5.280249769787475,0.012883125296517216,0,0,-0.10267120400437257,5.493594370241048,0.013723478574612652,0,0,-0.10766588909831809,5.904048891008276,0.014809663690121046,0,0
validation_2022_07,2022-07-01,2022-08-03,-0.02258737083196971,4.332162552968882,0.011071901454829879,0,0,-0.023267951818847887,4.914873338550181,0.012618236892139912,0,0,-0.025963641440084673,5.073603363468836,0.01304215111471913,0,0,-0.024448165570367886,5.001373104781603,0.01287078012788572,0,0,-0.023446052027665143,5.940715571686624,0.015503456493029241,0,0
validation_2022_07m,2022-07-15,2022-08-17,0.05334059060446861,4.734147997538737,0.012418328943733513,0,0,0.06192040246863528,5.159062492271479,0.013775181138787054,0,0,0.05503127696169785,5.549907533851362,0.014805331330503036,0,0,0.06265152506641791,5.1847306442284005,0.01385626887669257,0,0,0.058524605164902654,6.323647768616153,0.01721202081038741,0,0
validation_2022_08,2022-08-01,2022-09-01,0.025185815483020457,4.206027533040476,0.011026148611630884,0,0,0.020497256638464023,4.954118458785877,0.013310537121704132,0,0,0.020940138618085857,5.351911112294657,0.01452371826612314,0,0,0.02212173484983526,4.952609465578805,0.013328618716059538,0,0,0.016258095869598588,5.6944260058735106,0.015468721786339956,0,0
validation_2022_08m,2022-08-15,2022-09-16,-0.019788134966735815,3.8057650985623046,0.009642050085396812,0,0,-0.014036709144760962,5.2325015473259695,0.01386652563115657,0,0,-0.024138799602199446,5.117504880818353,0.013541848478326441,0,0,-0.016558858138869925,5.651502282362291,0.015104235747318935,0,0,-0.02805743880059708,5.715459835064338,0.01519008761261463,0,1
validation_2022_09,2022-09-01,2022-10-05,-0.07430828611281914,4.6762285869044,0.011794087456385473,0,0,-0.06073103384820244,5.554943754341718,0.01435236694093345,0,0,-0.07694224669635019,5.0428626352891275,0.012797826580003082,0,0,-0.05591837584832182,5.776074439565015,0.01498774908690361,0,0,-0.05571291356860886,6.19456165204852,0.01622858085753919,0,0
validation_2022_09m,2022-09-15,2022-10-19,-0.16140646358369504,5.373277450991199,0.013190264521235241,0,0,-0.13321250297980047,4.975962915078256,0.012379209779649026,0,0,-0.1418037561351011,5.048250067705823,0.012486362337226246,0,0,-0.13372716437392762,5.409179397508867,0.01365208617445638,0,0,-0.12975342358472775,5.8632691340154315,0.014952589761537896,0,0
validation_2022_10,2022-10-03,2022-11-04,-0.06824750312939598,4.89803048804086,0.012293967021368236,0,0,-0.06598175001964857,6.6668972988460435,0.017202901701323624,0,0,-0.07180418417525503,5.538734921895713,0.014109066025767416,0,0,-0.07495256973043807,7.3692030060871705,0.019117434810374034,0,0,-0.07548875324666693,7.837696696703911,0.020426203622214787,0,0
validation_2022_10m,2022-10-17,2022-11-17,0.1329829492270289,4.629955207843894,0.012148964391596025,0,0,0.09536496406451,7.405504781091916,0.02015445248604319,0,0,0.1037401007875225,6.096384671452371,0.01636996504159848,0,0,0.09858243348194251,7.780439405372097,0.02122630749234028,0,0,0.0950903360612041,8.071265156321989,0.02206779003970152,0,0
validation_2022_11,2022-11-01,2022-12-02,0.20035973359115,3.5344492314412754,0.009452270221300046,0,0,0.18011550167088508,4.4570214036367,0.012001159673968564,0,0,0.17392052101095556,5.065200766058847,0.014102594753624432,0,0,0.18530615818850382,4.753953474532878,0.01305166589063915,0,0,0.18242081453886683,5.142411849319433,0.014280770511519679,0,0
validation_2022_11m,2022-11-15,2022-12-16,0.011245432167052094,3.5412860417671306,0.009172724456136068,0,0,0.0318672105890061,3.8516177209188047,0.010157808551939268,0,0,0.020782964775234003,4.15249650114702,0.010952981775335725,0,0,0.02538498933172284,3.8549586830827876,0.0101642154827642,0,0,0.02251071104125013,4.144954436523145,0.010969941930403843,0,0
validation_2022_12,2022-12-01,2023-01-04,-0.08311717159720278,4.4354774970721085,0.01105012702783486,0,0,-0.0705698796765084,5.642364449535952,0.014512527380048013,0,0,-0.07316333840819755,4.910087748220498,0.012459839610738214,0,0,-0.07499855706081193,6.237304614210925,0.016127408595015328,0,0,-0.07505191343045314,6.4445390890441026,0.0166680770087335,0,0
validation_2022_12m,2022-12-15,2023-01-30,-0.011275126063313934,4.203739030752388,0.010379299166408264,0,0,-0.005812597572131484,5.471711725244072,0.014023927546582096,0,0,-0.010649355750968481,4.375731210203717,0.010952780898946062,0,0,-0.009288600152470794,5.9283431919054435,0.01526888227977064,0,0,-0.01093118916464686,6.390852155806953,0.016574662088139593,0,0
validation_2023_01,2023-01-03,2023-02-15,0.04109633515632716,4.0462138010758055,0.010686436093170291,0,0,0.03300832537085352,5.710385810310873,0.015732244595901446,0,0,0.033626902343267595,4.431846881569545,0.01179587152445589,0,0,0.048114407788305114,5.71404860963786,0.015769282088895765,0,0,0.042682579174855295,6.246273615561044,0.017313396589190577,0,0
validation_2023_01m,2023-01-16,2023-03-02,0.06639901029151729,3.3918251428031856,0.008749238966960796,0,0,0.060615401748099984,5.495031816920975,0.015011541635092086,0,0,0.06263765356160178,4.076938627580137,0.010754158035563751,0,0,0.0645993914477796,5.27351109775716,0.014428401796396073,0,0,0.07270702663190898,5.430485487154921,0.014926348458620115,0,0
validation_2023_02,2023-02-01,2023-03-08,0.036810327046063795,3.447725047902455,0.008698246192866316,0,0,0.060574767962415565,4.960612164716568,0.01313535977908343,0,0,0.06194982443871755,3.7057902743357065,0.009441696365603812,0,0,0.055150611405487604,5.200197615486857,0.013790425650262282,0,0,0.054083860940687956,5.0539692588462515,0.013499683885729365,0,0
validation_2023_02m,2023-02-15,2023-03-22,0.05495199074137025,3.423553539291703,0.008773561533461096,0,0,0.08563935272202539,5.019031436374701,0.013644496562976031,0,0,0.09497778542203461,3.9749413066395682,0.010509990153922297,0,0,0.09699676191324658,5.102447086355093,0.01394503836122847,0,0,0.09221451985854556,4.968244315290532,0.013514561606392517,0,0
validation_2023_03,2023-03-01,2023-04-06,0.05210587812681,3.2117080678601475,0.008059877723455115,0,0,0.07694922969884654,3.4581244417588035,0.008839725138452562,0,0,0.08577375719970015,3.425438616823275,0.008705911320925224,0,0,0.08532756738840086,3.9874176223318925,0.010447261300513587,0,0,0.0676893418675506,4.133998670355705,0.01081861840246408,0,0
validation_2023_03m,2023-03-15,2023-04-20,0.06282994434420797,2.793471692474993,0.006987103190622929,0,0,0.07021144295255599,3.354591455069633,0.008663838179888974,0,0,0.07600126001233365,3.1800910512418104,0.008244333663686088,0,0,0.08227675579597116,3.0235247934409903,0.0076859086711304,0,0,0.06114008711858876,3.280648590998801,0.008476364654916404,0,0
validation_2023_04,2023-04-06,2023-05-10,0.012811355320863527,3.4833469673005015,0.008798543485781444,0,0,0.02497058777118788,4.618598919014831,0.012148765448090104,0,0,0.0013463233991699575,4.068860643922182,0.010443600216166728,0,0,0.019855104488689657,4.453904574601583,0.01164435890897885,0,0,0.006161311253777502,5.566965475784039,0.014901367304025626,0,0
validation_2023_04m,2023-04-17,2023-05-19,0.014958880911459582,4.07718177205256,0.010072265942476078,0,0,0.021832869172162983,4.855079990157846,0.012384096531914279,0,0,0.024466960931582626,4.37684852178729,0.011034036319142241,0,0,0.020275260921045257,5.228423514163975,0.013399790925611428,0,0,0.02433500139830924,6.1082123082922735,0.015951452512041726,0,0
validation_2023_05,2023-05-02,2023-06-02,0.16664358625770004,3.129386845454707,0.007864514840342236,0,0,0.13247282567026963,4.258571855959873,0.011303143794246734,0,0,0.15183579637793065,3.948042067403598,0.010422517888915852,0,0,0.12614913153430063,4.648126964889927,0.012409298205730107,0,0,0.14713208465685113,5.25740585066349,0.014196528033390747,0,0
validation_2023_05m,2023-05-15,2023-06-15,0.25928740940009787,2.488014234674597,0.006231189401902702,0,0,0.24051767981126826,3.250124646262906,0.008630630867508957,0,0,0.2396515060115234,2.7038007834915225,0.006945708791451846,0,0,0.20551665919045514,3.087416786743681,0.008044579784867185,0,0,0.24458108820363678,3.547783234779442,0.009632259941659546,0,0
validation_2023_06,2023-06-01,2023-07-06,0.13017522804229542,2.9504730009939006,0.007514712528396759,0,0,0.14536747618934043,3.4621195873922948,0.009184450033516965,0,0,0.16846755946223713,2.5123786577267033,0.006240573259747209,0,0,0.12525394048386596,3.8657771309425266,0.01038226382210684,0,0,0.10980515376426592,4.464309974728618,0.012092217477794837,0,0
validation_2023_06m,2023-06-15,2023-07-20,0.2079906720823681,2.3923589830083953,0.005800269189176077,0,0,0.1608251664124356,3.5301683544883176,0.009060244884548223,0,0,0.1879771274641524,2.3353222020008495,0.005592234155111419,0,0,0.16695746339061412,3.4568838262430694,0.008858386690311386,0,0,0.13332296449037329,4.905337275755522,0.013023161454295386,0,0
validation_2023_07,2023-07-03,2023-08-04,0.11881905398826298,2.7155189905676558,0.00713968834300436,0,0,0.04163882896115778,3.919424671508088,0.010751061155810673,0,0,0.05758844452281031,2.9406248861531474,0.0076202476277124195,0,0,0.04478122505238802,3.5981619486063163,0.009789091722219754,0,0,0.05231202784008793,3.6896419362645814,0.009918023657803946,0,0
validation_2023_07m,2023-07-17,2023-08-18,-0.027968894454916238,3.4014322504580288,0.00851205728519321,0,0,-0.08310545443997053,5.788116537436145,0.015200590925063904,0,0,-0.03285733513697631,3.1582344263052433,0.007739904701778563,0,0,-0.09317813764686744,6.040499489019875,0.015739300061540295,0,0,-0.08283050823735394,6.012192153207442,0.01575941501135477,0,0
validation_2023_08,2023-08-01,2023-09-04,-0.05576027548408935,4.788746198880198,0.011925915480982001,0,0,-0.061055341442739386,5.85995620692323,0.014880730900546174,0,0,-0.040249319363382385,4.025793359726116,0.009906135861601226,0,0,-0.07151018411581944,6.579295774198169,0.016723587112367874,0,0,-0.06165922801845536,6.314979929181512,0.01612872379537682,0,0
validation_2023_08m,2023-08-15,2023-09-15,0.029705283874364996,4.822720087054742,0.012788355349991464,0,0,0.01575167759677787,6.192762011005172,0.01686139754049915,0,0,0.02158457290684379,5.087658359551169,0.013505302003244691,0,0,0.013190418174439333,6.488473029952509,0.017758472872618693,0,0,0.02995545769334096,6.716261240466886,0.018512246735343837,0,0
validation_2023_09,2023-09-01,2023-10-05,-0.005399598832005803,3.9285747609698136,0.010024253408647089,0,0,-0.01958816210274772,5.578685632415155,0.014655104240447383,0,0,-0.007897332945478563,4.958284071025506,0.012947752871303966,0,0,-0.02280789461044208,5.784140248890246,0.015242727751663927,0,0,-0.016737663840816652,5.806123856111568,0.015350965201910108,0,0
validation_2023_09m,2023-09-15,2023-10-23,-0.08143523193851376,4.337275862605109,0.010937576765616793,0,0,-0.07914477361761352,4.493360846532429,0.011378886378558651,0,0,-0.07452636503093724,4.562512129866164,0.011594956149885781,0,0,-0.08712662897034884,4.993363438388942,0.012753404397849125,0,0,-0.08867502994471577,5.082435063670145,0.013002844037022412,0,0
validation_2023_10,2023-10-02,2023-11-06,-0.032135114544130094,4.696958637024712,0.011956484299511147,0,0,-0.028206338157496402,5.302493429075054,0.013637291990928741,0,0,-0.03361768991683667,5.007137478353863,0.012851048284482693,0,0,-0.0321108114699884,5.4512600203266395,0.01405227464398812,0,0,-0.023025285256509376,5.83593925655282,0.015211284916966751,0,0
validation_2023_10m,2023-10-16,2023-11-16,-0.03682461257340208,5.034042675109914,0.012781827823351629,0,0,-0.03302660401636637,5.377600177215923,0.013832372317011383,0,0,-0.03722869224072489,5.015008147370281,0.012816860803938521,0,0,-0.03568226797215268,5.432096751633935,0.013937041805074707,0,0,-0.02999091054719294,6.296493230435723,0.016382232071798015,0,0
validation_2023_11,2023-11-01,2023-12-04,0.06666550829374418,4.705878778959098,0.012712405747735899,0,0,0.046249042694978426,6.485597939203709,0.017948501350409093,0,0,0.05114925514436108,6.1103791982232085,0.01680567448182735,0,0,0.0495950406385528,6.503233719376849,0.018027674643485626,0,0,0.046494190523348244,7.484040896526359,0.0211073274926512,0,0
validation_2023_11m,2023-11-15,2023-12-18,0.04621684283036109,4.215537066179012,0.011097933578358893,0,0,0.05240950262684896,5.941906005862566,0.016033796028944593,0,0,0.04255219615158756,5.245754392464423,0.014068561580054435,0,0,0.051022095446236815,5.9318498908788815,0.01601137897389809,0,0,0.04655411613409144,6.411972829657337,0.017476627982585567,0,0
validation_2023_12,2023-12-01,2024-01-04,-0.032055960043499865,3.3887728256648337,0.008434607283887105,0,0,-0.014536131138447983,4.286192140329014,0.011212247324372728,0,0,-0.020086140852335288,3.687197467793707,0.00936271226497624,0,0,-0.028026083513381428,4.681509615310066,0.012313389600617033,0,0,-0.00838804157310069,4.507664740686209,0.011855025139709627,0,0
validation_2023_12m,2023-12-15,2024-01-18,-0.06144619270606355,4.112014002919414,0.010243961107675278,0,0,-0.06603089416411989,5.389531011562463,0.013817791735764496,0,0,-0.0514330537481843,4.856514793428232,0.012405370782414217,0,0,-0.07018677327409328,6.199832456936818,0.016072895548749907,0,0,-0.05075755837569318,5.885735200962145,0.01534304078418889,0,0
validation_2024_01,2024-01-02,2024-02-02,0.07853156314959175,4.188581555335535,0.010566605297775767,0,0,0.04216086686245912,5.929679761388044,0.015488189382925654,0,0,0.053214521783431445,4.803744269262488,0.012344070497203966,0,0,0.04126964828809143,6.613099850726586,0.01737011790575962,0,0,0.07262154320481806,6.1512740837091435,0.016319985929230223,0,0
validation_2024_01m,2024-01-15,2024-02-26,0.2156321936665817,2.879439357791315,0.007406987904658577,0,0,0.1593117457230524,4.677428456993422,0.012709987764130447,0,0,0.16843259597298754,3.2389803524086536,0.008414286079740707,0,0,0.17296685975353188,4.759992512084812,0.012913116183668345,0,0,0.1707927332299728,4.617916935540819,0.012807307787210632,0,0
validation_2024_02,2024-02-01,2024-03-15,0.11440909750563377,2.4454538428966965,0.0062956013560384405,0,0,0.14345795541332684,3.877223952971849,0.010858149576189458,0,0,0.16007273365457242,2.7478591135263675,0.007335109488325341,0,0,0.1359723043945238,3.7274693566015897,0.010402972063736148,0,0,0.12394044647423663,4.172111589197604,0.011750219856694232,0,0
validation_2024_02m,2024-02-15,2024-03-20,0.04946108433430596,2.650212923517541,0.006566761570410289,0,0,0.08677021028426934,3.4047320889947104,0.008918189228974055,0,0,0.06580709957637221,2.9822847509559316,0.007585595944423564,0,0,0.09448025282251216,3.705733370532112,0.009886578501191382,0,0,0.07468520021905833,4.281274097187909,0.01151919531602577,0,0
validation_2024_03,2024-03-01,2024-04-03,0.008891969736707583,3.662696286111707,0.00921145410928934,0,0,0.05991009332360586,4.567099959612051,0.012133778140913263,0,0,0.06076788290087132,3.7798519247993543,0.009781451927150317,0,0,0.07570145689667385,4.516212068190946,0.012071393211416306,0,0,0.05246836189265314,4.9196241869724275,0.01321516987725037,0,0
validation_2024_03m,2024-03-15,2024-04-19,0.012322993493078194,3.776261801615736,0.009972361377313747,0,0,0.013321462874090528,4.316645688663657,0.011596732665482003,0,0,0.02789439876734945,3.282867573372217,0.008541952774603737,0,0,0.01734822643823919,4.381688334525361,0.011841440179706663,0,0,0.01129847160533437,4.624724496369315,0.012502727340514084,0,0
validation_2024_04,2024-04-01,2024-05-07,-0.0269065529579543,4.841061382289546,0.012596350632940989,0,0,-0.03411935940588662,5.7167800251596805,0.015038067066994698,0,0,-0.019275992615028548,4.353899683958285,0.011249161578797155,0,0,-0.04137337914091377,6.205804715875512,0.01644133953251335,0,0,-0.0385050339345584,6.1482399519170485,0.01629985546306772,0,0
validation_2024_04m,2024-04-15,2024-05-17,-0.0058588946929744035,5.367089488466833,0.013668538818630581,0,0,-0.035559150006922446,6.785498343720558,0.01772416177978181,0,0,-0.004524558209053953,5.156706518259382,0.01324764014903253,0,0,-0.03962753770804883,7.110635629765428,0.01848540402507301,0,0,-0.04660734851096515,7.293521670007438,0.018904672524054544,0,0
validation_2024_05,2024-05-02,2024-06-04,0.04384119526254504,4.202265131299628,0.011102430932830308,0,0,0.005929207009902404,6.205157916859211,0.016767080561429667,0,0,0.03327812415707587,5.158561373768823,0.013953383080734958,0,0,0.00882503822680647,6.064615771528896,0.01638688370612709,0,0,-0.000870160365271766,6.363168656776576,0.017254796954576615,0,0
validation_2024_05m,2024-05-15,2024-06-18,0.10723402762375267,3.3055327262179683,0.008497359993277248,0,0,0.053409343064316106,5.863501277669081,0.0159269097588303,0,0,0.08284828585647763,5.359551472777675,0.01452590990650548,0,0,0.05120064509993072,5.89114072574802,0.01600934510915658,0,0,0.029587973907343246,6.546737214615727,0.017832622073191404,0,0
validation_2024_06,2024-06-03,2024-07-05,0.10675526531551305,3.3262311227935677,0.008615680753091298,0,0,0.08295516210012721,5.889325445671078,0.016074296955141575,0,0,0.0932488307326762,4.467006327694611,0.011981008836727272,0,0,0.08872429393138193,5.358624474245596,0.014494390512688953,0,0,0.07895809424606703,5.884246427550327,0.01589145844058112,0,0
validation_2024_06m,2024-06-17,2024-07-18,0.011059904029510514,3.7556973333181563,0.009708784108498101,0,0,0.024138345383736937,4.964391187407368,0.013443881814624867,0,0,0.01568111574497233,3.9787283330419863,0.010406759061084086,0,0,0.019415086564527728,5.135309462524052,0.013952242351493609,0,0,0.03444493693988493,5.113036691858573,0.013969239487733022,0,0
validation_2024_07,2024-07-01,2024-08-05,-0.11350521598671504,4.029821804122298,0.010412960701572653,0,0,-0.10554266838163362,5.764316780183223,0.015467960329791445,0,0,-0.11968124760129761,4.490086835952738,0.011638887702605311,0,0,-0.10764355082680421,5.506089865545617,0.014682165794748445,0,0,-0.10558212954348634,5.818000926271054,0.015711496818115313,0,0
validation_2024_07m,2024-07-15,2024-08-19,-0.09816222176414358,5.501941837097046,0.01346273972129988,0,0,-0.08798375067239039,6.43979053815996,0.01608259803339787,0,0,-0.08474149312534329,5.409724065828746,0.013328736174745257,0,0,-0.08243237306212636,6.379073064159222,0.015892104013567908,0,0,-0.09002854922043213,7.167625157370848,0.017953696792010372,0,0
validation_2024_08,2024-08-01,2024-09-03,-0.05408738009349523,4.728277793393748,0.011483655923810579,0,0,-0.029930346063497204,5.242829347307925,0.013235315997419478,0,0,-0.025459176271607986,4.760452724052806,0.011955225073752396,0,0,-0.024863850669573417,5.522139590110079,0.01403085418375164,0,0,-0.03705515634628964,6.193658816518713,0.015867477777286847,0,0
validation_2024_08m,2024-08-15,2024-09-18,0.04048430796496927,3.622214913306847,0.009333511323172502,0,0,0.02749236892154361,4.7792917867210845,0.012751340966990684,0,0,0.028305354207503353,4.854411541787329,0.01294004977648912,0,0,0.023235647286705685,5.005365063704247,0.013517139798879538,0,0,0.013924170699794569,5.586715268707644,0.01513139755652057,0,0
validation_2024_09,2024-09-02,2024-10-08,0.009027047994834225,4.008852043666813,0.010297915617744121,0,0,-0.015087688374571306,5.287187547336604,0.01387889134749042,0,0,-0.005065664750424026,4.7755760379105014,0.012447001500253237,0,0,-0.01933042426541487,5.6715489063221245,0.01497720246390147,0,0,-0.026579538716048123,5.291002187358569,0.013792630597192771,0,0
validation_2024_09m,2024-09-16,2024-10-23,0.021308919618548083,4.503659529473696,0.011794909967024973,0,0,8.726630380562206e-05,6.241553237876209,0.01679450246505995,0,0,-0.003669364392090868,5.724990333043561,0.01528383988044968,0,0,0.011449648738078189,6.470230943182172,0.01758402089243711,0,0,0.018164117052290374,6.448817540159901,0.017392305478860757,0,0
