episode,period,start,end,mom20,mom25,resid20,resid25,turnover_mom20,turnover_mom25,turnover_resid20,turnover_resid25,mkt_r20,mkt_r60,mkt_vol20,dispersion,market_r2,beta_tilt,mkt_during,resid20 − mom20,resid25 − mom25,mom25 − mom20,resid25 − mom20
validation_2023_07m,2022–2024,2023-07-17,2023-08-18,-0.027968894454916238,0.014901369719880542,-0.0143689971261719,0.03272602489075194,3.4014322504580288,2.3196404579167242,2.9660187611172155,1.884052559327579,0.0057034220532319515,0.10254275418669005,0.1266739397885659,0.14074569932656486,0.12538477123753997,0.6490569351299311,-0.04981319653230067,0.013599897328744337,0.017824655170871395,0.04287026417479678,0.060694919345668175
validation_2023_08,2022–2024,2023-08-01,2023-09-04,-0.05576027548408935,0.012773009079372954,-0.026169416730609685,0.011811644036022084,4.788746198880198,2.9501649277023816,3.8098107121267883,2.70998105835039,-0.00011750437778509276,0.1122096946929726,0.14376999135935095,0.14574679869746374,0.10101173407437997,0.2356556130004176,-0.01591617238498037,0.029590858753479665,-0.0009613650433508703,0.0685332845634623,0.06757191952011143
validation_2023_08m,2022–2024,2023-08-15,2023-09-15,0.029705283874364996,0.083915259882682,0.05464772352238301,0.0691641637632785,4.822720087054742,3.5023488809363643,4.082939985692349,3.142507806049708,-0.04482633436247135,0.047878175717069614,0.12641963988477894,0.10625063645479736,0.12098711307107911,-0.10160207926605125,0.022891554009005152,0.02494243964801801,-0.014751096119403506,0.05420997600831701,0.0394588798889135
validation_2023_09,2022–2024,2023-09-01,2023-10-05,-0.005399598832005803,-0.016214783432057067,-0.007592973104088241,-0.004971446245803923,3.9285747609698136,3.148683066865643,4.309688975076023,3.1474453202930714,-0.016816594067571137,0.009412540127970366,0.1427431411068685,0.10185598563909452,0.1327340927220221,0.3013776503493856,-0.016308635418721296,-0.002193374272082438,0.011243337186253144,-0.010815184600051264,0.0004281525862018798
validation_2023_09m,2022–2024,2023-09-15,2023-10-23,-0.08143523193851376,-0.07668770418668402,-0.09297077462274561,-0.07135927161237454,4.337275862605109,3.5975681836343125,4.2728305368187565,3.514271626120236,0.018860341114765318,-0.0186090419880381,0.13919325977048935,0.08471560814724809,0.14396384357073738,0.08815514593639484,-0.02441905119056457,-0.011535542684231848,0.005328432574309483,0.004747527751829739,0.010075960326139222
validation_2023_10,2022–2024,2023-10-02,2023-11-06,-0.032135114544130094,0.000948569279796807,-0.03547025807162141,0.003482257937112987,4.696958637024712,3.8318703327715697,4.3438977106327386,3.1735453538610354,-0.02426408509476035,-0.04858833156910766,0.12010330444131881,0.07378196646417612,0.1568793173162085,0.05209289580995191,0.031797810659268316,-0.0033351435274913133,0.00253368865731618,0.0330836838239269,0.03561737248124308
validation_2023_10m,2022–2024,2023-10-16,2023-11-16,-0.03682461257340208,-0.00022124031618675488,-0.04634677905900919,-0.008172148284378733,5.034042675109914,3.165741034867334,4.13082282439902,2.872138573806355,0.015193873251629951,-0.024185126976742848,0.15348948635464346,0.07569319537037329,0.15887740293721642,0.30303879385747257,0.028751549767752658,-0.009522166485607109,-0.007950907968191978,0.03660337225721533,0.02865246428902335
validation_2023_11,2022–2024,2023-11-01,2023-12-04,0.06666550829374418,0.09806583034587502,0.0687030041165333,0.0921143717667785,4.705878778959098,3.188927320220084,4.480687809266257,3.4301558425194436,-0.012229922391672584,-0.0524051390551902,0.15542226853222885,0.08314586614837643,0.16960961730509558,-0.0005059541130737477,0.08378044901395015,0.002037495822789115,-0.0059514585790965135,0.031400322052130836,0.025448863473034322
validation_2023_11m,2022–2024,2023-11-15,2023-12-18,0.04621684283036109,0.045178745606708315,0.04810022429952321,0.06285040897683691,4.215537066179012,3.399421358063959,4.894583946482555,4.063018255843364,0.01935991220197879,0.035313014283806586,0.1525510862071721,0.06749177203946487,0.1805118315427955,0.16129460893684178,0.03798444880995619,0.0018833814691621154,0.0176716633701286,-0.0010380972236527786,0.01663356614647582
validation_2023_12,2022–2024,2023-12-01,2024-01-04,-0.032055960043499865,-0.015385430861240557,-0.019265191008530747,-0.015938047361204633,3.3887728256648337,3.258522465437281,3.856048364659816,3.7705110309390593,0.05502012934550698,0.03629196136895934,0.09941017458763493,0.07630181846096047,0.1920322418758518,0.2555671948833912,0.008755187232942134,0.012790769034969118,-0.0005526164999640759,0.016670529182259308,0.016117912682295232
validation_2023_12m,2022–2024,2023-12-15,2024-01-18,-0.06144619270606355,-0.03906764467647694,-0.04997285935175755,-0.03278302380733433,4.112014002919414,2.869940692154537,3.7375855271372265,2.87838636122473,0.019525173612530866,0.056745983305431104,0.09319884082647405,0.07673746462632622,0.1782184397822061,-0.07501095654089462,-0.013743769720241045,0.011473333354306003,0.00628462086914261,0.02237854802958661,0.02866316889872922
validation_2024_01,2022–2024,2024-01-02,2024-02-02,0.07853156314959175,0.08823870130973521,0.08386260998424633,0.08343664357309111,4.188581555335535,3.3607149974777695,4.20256062010994,3.4358646242419706,0.027693428011917653,0.1111566468642465,0.08850386855317652,0.07031698661128402,0.14165393195688233,-0.05115627328113004,0.020893909596005244,0.005331046834654574,-0.004802057736644105,0.009707138160143458,0.004905080423499353
validation_2024_01m,2022–2024,2024-01-15,2024-02-26,0.2156321936665817,0.1978793692684191,0.23438562625181136,0.18838988179772742,2.879439357791315,2.5241352144289984,2.9625484485085494,2.9383948425109114,-0.0037551635217400203,0.06247493406241457,0.09608116040442075,0.06803538242071447,0.1508837240465138,0.10345020335265065,0.11073042849516912,0.018753432585229657,-0.009489487470691671,-0.017752824398162614,-0.027242311868854285
validation_2024_02,2022–2024,2024-02-01,2024-03-15,0.11440909750563377,0.11195048785011119,0.13234552493907437,0.12401602245691823,2.4454538428966965,2.2248534804735036,2.9285417791038606,2.4680920777879245,0.037438097252898435,0.08705472693186962,0.15639062500835507,0.09173975282512588,0.11358879263623116,0.12349433924868736,0.13881647226807556,0.017936427433440594,0.012065534606807038,-0.002458609655522581,0.009606924951284457
validation_2024_02m,2022–2024,2024-02-15,2024-03-20,0.04946108433430596,0.04845321424411031,0.07289192318586668,0.04874270569089756,2.650212923517541,2.2618013571504942,3.1078933917696463,2.510972630994071,0.048211490886441125,0.09783096974497092,0.15636365298628424,0.12163563630082597,0.1070820691982169,0.07805148716826427,0.12688488699685183,0.02343083885156072,0.0002894914467872489,-0.0010078700901956505,-0.0007183786434084016
validation_2024_03,2022–2024,2024-03-01,2024-04-03,0.008891969736707583,0.012246017765968675,0.05277595163833748,0.026523002210360413,3.662696286111707,3.0366473109905288,3.4850278599513422,3.6590063902225767,0.07100149314888411,0.1179351684551493,0.184956035909519,0.13759555589931158,0.08667358821326794,0.37592739733631314,0.10642009543078645,0.0438839819016299,0.014276984444391738,0.003354048029261092,0.01763103247365283
validation_2024_03m,2022–2024,2024-03-15,2024-04-19,0.012322993493078194,0.023823014294702682,0.027865118261243493,0.01148969529411259,3.776261801615736,3.166795946139376,3.541400843198618,3.577963086887419,0.14086068102350996,0.21137616257766317,0.21143562639230998,0.11308854793289407,0.058431282218108636,0.19601942216270601,-0.027079381313679995,0.0155421247681653,-0.012333319000590093,0.011500020801624489,-0.0008332981989656041
validation_2024_04,2022–2024,2024-04-01,2024-05-07,-0.0269065529579543,-0.00019485615425074432,-0.02981775494261163,-0.005514324834955064,4.841061382289546,3.134821933607872,4.910835061115887,3.5902998333577987,0.10504201456188557,0.20984570049132983,0.1800393258669218,0.10907996066992945,0.06574645902395211,0.11528922610229991,0.014575430971338102,-0.00291120198465733,-0.00531946868070432,0.026711696803703555,0.021392228122999235
validation_2024_04m,2022–2024,2024-04-15,2024-05-17,-0.0058588946929744035,0.01611484091494786,-0.01418120033613579,0.027004419392134604,5.367089488466833,4.362554507043263,5.547402439333289,3.9111376421439914,0.04412242256692871,0.25550985976415813,0.15666383147313342,0.11058699967465774,0.05621445760521261,-0.062228637071882004,0.03177047318058507,-0.008322305643161387,0.010889578477186745,0.021973735607922262,0.03286331408510901
validation_2024_05,2022–2024,2024-05-02,2024-06-04,0.04384119526254504,0.05688627434686189,0.03783413510488787,0.04298627535810162,4.202265131299628,3.6731602513498456,3.7481336208446345,2.834575687897134,0.002851691632063187,0.1805296262387889,0.29411950044390894,0.10024244225720531,0.11139275745251115,0.014128817747110445,0.05434443035396935,-0.006007060157657174,-0.013899998988760265,0.013045079084316846,-0.0008549199044434186
validation_2024_05m,2022–2024,2024-05-15,2024-06-18,0.10723402762375267,0.06707208100629347,0.0886489089565381,0.08028035527577138,3.3055327262179683,3.3082852453520455,4.313343258568968,3.0768224197383063,0.02749996185302754,0.2092680955268694,0.28473025643978145,0.10490826484677018,0.11120426875822421,-0.057627108184848064,0.11313872745778356,-0.018585118667214573,0.013208274269477904,-0.0401619466174592,-0.026953672347981295
validation_2024_06,2022–2024,2024-06-03,2024-07-05,0.10675526531551305,0.08180183639447147,0.09207699198993424,0.08621821207677871,3.3262311227935677,3.17356805778923,3.8234127006623195,2.8086281478599293,0.05766169625821835,0.12048604008710208,0.1497015141033921,0.10377723110729992,0.1254585574378203,0.09935542944421483,0.1554217051310709,-0.014678273325578806,0.004416375682307239,-0.024953428921041576,-0.020537053238734337
validation_2024_06m,2022–2024,2024-06-17,2024-07-18,0.011059904029510514,0.03263799784192556,0.039256758695683125,0.023200984445836514,3.7556973333181563,3.090281665786824,3.755250476479821,3.312920524080605,0.07494776518650485,0.16580315489312106,0.21421041406135524,0.09633982533971464,0.14266422902784484,0.13488044611690697,0.06426808911666633,0.02819685466617261,-0.009437013396089045,0.021578093812415045,0.012141080416326
validation_2024_07,2022–2024,2024-07-01,2024-08-05,-0.11350521598671504,-0.12048698699364291,-0.11372615884722748,-0.12437531282802716,4.029821804122298,3.3805096858633408,4.416526334992933,3.6756361680818164,0.11048245221017959,0.18456165297479535,0.2279437822820747,0.09736578140791237,0.14279257805150666,0.15124750690751276,-0.14423998820342818,-0.00022094286051244083,-0.003888325834384254,-0.006981771006927873,-0.010870096841312127
validation_2024_07m,2022–2024,2024-07-15,2024-08-19,-0.09816222176414358,-0.07146282130977732,-0.06544992542481243,-0.03742135586570472,5.501941837097046,4.489775753061206,5.34485864453293,3.543858866069701,0.09083336724175341,0.24745879108894467,0.2513951910703557,0.09844004423078964,0.11634005199452079,0.0861147043517308,-0.05992904525234708,0.03271229633933115,0.034041465444072605,0.02669940045436625,0.060740865898438856
validation_2024_08,2022–2024,2024-08-01,2024-09-03,-0.05408738009349523,-0.0317325661818475,-0.02234638977071013,-0.011271633059493635,4.728277793393748,3.7534856180175935,5.4587745794839595,3.7445041846860936,-0.025891103976491532,0.15813143980765976,0.323374204147975,0.0975369121872098,0.1091008368683953,-0.015999604242614318,-0.004423572157912641,0.0317409903227851,0.020460933122353864,0.02235481391164773,0.042815747034001594
validation_2024_08m,2022–2024,2024-08-15,2024-09-18,0.04048430796496927,0.03485624687736877,0.04470360826244635,0.03922285863458197,3.622214913306847,3.708632953641513,3.6267576150117904,3.0128276066664217,-0.07641985446620948,0.08620754444217443,0.5446512986746217,0.09684153717229103,0.29554964619607976,-0.14920973251177838,-0.016044226259941147,0.00421930029747708,0.004366611757213201,-0.0056280610876005,-0.0012614493303872987
validation_2024_09,2022–2024,2024-09-02,2024-10-08,0.009027047994834225,0.010822194629503956,0.013441382344119956,0.006924234650821592,4.008852043666813,4.199591198909634,3.7177806772702398,3.604841364011609,0.03806530779301374,0.09242588720909936,0.4633229571660092,0.09288070946237291,0.301753082703286,0.1461710336407569,0.03253373971830254,0.004414334349285731,-0.0038979599786823638,0.001795146634669731,-0.002102813344012633
validation_2024_09m,2022–2024,2024-09-16,2024-10-23,0.021308919618548083,0.018613019407589526,-0.0010696350997454473,0.010149328162416316,4.503659529473696,3.9286060724762537,4.758031350554711,4.067303543675056,-0.02726281442965647,-0.045989515502339984,0.25450932214562516,0.0987449936409995,0.3533301766482476,0.0007674312485691503,0.09865474610793903,-0.02237855471829353,-0.00846369124517321,-0.0026959002109585573,-0.011159591456131768
validation_2024_10,2022–2024,2024-10-01,2024-11-07,0.02516479943383665,0.01498688565329065,0.0037378473041140836,0.00872490405042825,3.8325911223502827,3.1029377067575408,4.432666375535332,3.787923253221049,0.014336866596202074,-0.01447516653766152,0.27712045545046765,0.09977640663464517,0.3514946919645529,-0.050557873481841376,0.07338950923602573,-0.021426952129722565,-0.006261981602862399,-0.010177913780546,-0.0164398953834084
validation_2024_10m,2022–2024,2024-10-15,2024-11-18,-0.025517513324675556,-0.07053574928770512,-0.027472660040264607,-0.06507113169781475,3.5169619285780307,2.822309333736703,4.267992432563552,3.773508736165213,0.11575280674060373,-0.015651219848458294,0.20559616387727173,0.10306694138231896,0.3647128795246527,0.3113933286491982,-0.013780598612680352,-0.001955146715589051,0.005464617589890364,-0.04501823596302956,-0.0395536183731392
validation_2024_11,2022–2024,2024-11-01,2024-12-04,0.11405890393062346,0.07088905423367486,0.1112313832653622,0.08367058728969567,4.0329838907036235,3.4447221858157873,3.5963264222168307,2.9310558466839005,0.015352087077686996,0.04239132093346552,0.22223926396211943,0.08646069200943335,0.3595027852149671,0.16983288272049002,0.019030207708074787,-0.0028275206652612628,0.01278153305602081,-0.04316984969694859,-0.03038831664092778
validation_2024_11m,2022–2024,2024-11-15,2024-12-18,0.051772725651586526,0.06631066202249536,0.060256892901177306,0.06105396223937598,2.9153205684228247,2.8237732983715516,3.1533645239200463,2.6802025339289823,-0.010362694300518185,0.06495675216068987,0.1848097507960357,0.09468731078102834,0.17071536506247062,0.09565646287263929,0.031937204730448136,0.00848416724959078,-0.0052566997831193785,0.014537936370908833,0.009281236587789454
holdout_2025_01,2025–2026/09,2025-01-02,2025-02-13,0.0334305482768531,0.014295073106037393,0.04797646067977035,0.014620193972957551,4.137269559937345,4.086389024601894,4.013959073461546,3.7916585128142057,0.007462670743530138,0.0661764351447459,0.13555315403450113,0.09668347863879029,0.10592987661775156,0.07380081578674114,0.01686178221381034,0.01454591240291725,0.00032512086692015885,-0.019135475170815708,-0.01881035430389555
holdout_2025_01m,2025–2026/09,2025-01-15,2025-02-26,0.05773258163031891,0.03804677708114701,0.06112171244971898,0.03971004644047804,4.246733588160536,4.01136817400441,4.242332088451768,3.318293464101223,-0.002549719451492897,-0.012619888556155236,0.20631368468987224,0.09013428676465296,0.13711155953999485,0.08252787765628256,0.00908989557104749,0.0033891308194000658,0.0016632693593310321,-0.019685804549171904,-0.01802253518984087
holdout_2025_02,2025–2026/09,2025-02-03,2025-03-07,0.007200895818786801,-0.006334280254022606,0.00488260108244587,-0.017097794644385544,4.117318411149734,4.271459225088959,4.072568523557687,3.733544760094526,0.031692478207929,0.0409016687652339,0.20101452900065278,0.10123317916751837,0.14904410784686972,0.1231218488928989,-0.07426724650569566,-0.002318294736340931,-0.010763514390362938,-0.013535176072809407,-0.024298690463172345
holdout_2025_02m,2025–2026/09,2025-02-17,2025-03-21,-0.03803319939758254,-0.03681317949896856,-0.031045898741303923,-0.03974445652735459,4.203394378227012,4.198301983324043,4.129823215247543,4.068244984625274,-0.023251260269429936,0.013754457249234263,0.2292753622821902,0.10019116478427689,0.15582797202084375,0.020805156018646298,-0.05695877861730858,0.006987300656278617,-0.0029312770283860257,0.0012200198986139776,-0.001711257129772048
holdout_2025_03,2025–2026/09,2025-03-03,2025-04-07,-0.15915089124694626,-0.16793179659793167,-0.17757942834122253,-0.18429205887590683,4.473488844065315,3.98212899226041,4.69601051314266,4.001643603561671,-0.03120280343968595,0.014544979611055133,0.21081174753627033,0.09312699761495655,0.16859006979975652,-0.052935191105352275,-0.17714288884943194,-0.018428537094276276,-0.016360262277975157,-0.008780905350985413,-0.02514116762896057
holdout_2025_03m,2025–2026/09,2025-03-17,2025-04-21,-0.162757889004169,-0.15063469936050378,-0.2090690896854901,-0.22220712949194654,4.330860627337925,3.6062584688844415,5.995632926504347,5.108625278028615,-0.08072322694586294,-0.06641490033935309,0.15640612371747917,0.10615497620887074,0.16223241048827805,-0.0686055447493038,-0.12132960607470564,-0.04631120068132111,-0.07157243013144277,0.012123189643665211,-0.059449240487777555
holdout_2025_04,2025–2026/09,2025-04-01,2025-05-07,-0.08219000449972846,-0.04972507199850862,-0.09202584313687434,-0.10958801707715926,3.1733399471035497,2.4417931061576086,5.31753585985888,4.532968844251344,-0.08136135497720123,-0.11463053696728001,0.20295971707363356,0.08490262653930303,0.2233944184987627,-0.4225440263854865,-0.013892873496291574,-0.009835838637145877,-0.05986294507865064,0.032464932501219845,-0.027398012577430797
holdout_2025_04m,2025–2026/09,2025-04-15,2025-05-19,0.05711126404819855,0.05819438322472581,0.07248640817345553,0.08038766188323754,3.7802369874665818,2.9319492549409008,4.091507741264273,3.0843008076450946,-0.09607956139619186,-0.17906699694017328,0.5919799780949463,0.1028316384455927,0.512056267710001,-0.30858867598474005,0.10232132139437954,0.015375144125256979,0.022193278658511728,0.0010831191765272585,0.023276397835038987
holdout_2025_05,2025–2026/09,2025-05-02,2025-06-05,0.12987200550614753,0.11372430865692462,0.1466671722145665,0.11839644586896925,3.512856157707719,3.02345436076102,3.837165438087119,3.253428586588276,-0.024023119516552054,-0.1624440956408453,0.607437309106408,0.07094984087524966,0.5227284340599868,-0.03140867826670657,0.077402060026952,0.016795166708418963,0.004672137212044625,-0.016147696849222903,-0.011475559637178279
holdout_2025_05m,2025–2026/09,2025-05-15,2025-06-18,0.16598023780142035,0.13563364883959617,0.14031852825140323,0.12251277951023631,2.0405772626302463,2.3331037006502164,2.4812172192467856,2.4812436689665764,0.10613841636015289,-0.06850018736409132,0.25799866024073437,0.08056705159217756,0.5335315693295103,0.17035395610073611,0.0403499460311046,-0.02566170955001712,-0.013120869329359852,-0.030346588961824184,-0.043467458291184036
holdout_2025_06,2025–2026/09,2025-06-02,2025-07-03,0.18560873525552157,0.16606284692122886,0.1614333109776862,0.17067938776010205,2.2675138075496126,1.6605427669650425,2.572434047614352,1.6630125771076687,0.06613282024224025,-0.044137213066002226,0.18180445378622603,0.104409965560546,0.5386716649993374,0.16935238290526788,0.09752433256910607,-0.024175424277835367,0.0046165408388731954,-0.019545888334292716,-0.01492934749541952
holdout_2025_06m,2025–2026/09,2025-06-16,2025-07-17,0.12375363691465213,0.09849007277511501,0.11502351868423166,0.10613062475784818,2.6559405215545153,1.5282925212230651,3.413120843941056,1.8378030125319207,0.03369859669306513,0.036253725537429275,0.18045409416427635,0.1045508500464121,0.5393128019639996,0.1877183872475967,0.07500667698424479,-0.00873011823042047,0.007640551982733168,-0.02526356413953712,-0.017623012156803952
holdout_2025_07,2025–2026/09,2025-07-01,2025-08-01,0.14137176828606446,0.1324575148094489,0.13024571157254305,0.14750032277641134,2.9934848166912724,2.4862040232910045,3.862208804485145,2.6238527144212305,0.09971579962216479,0.09722064148017351,0.15056151072503776,0.10701819539775644,0.518149368303676,0.16108749079265827,0.064131768844302,-0.011126056713521404,0.015042807966962446,-0.008914253476615563,0.0061285544903468825
holdout_2025_07m,2025–2026/09,2025-07-15,2025-08-15,0.21589376115395953,0.19708892755152063,0.188709038246629,0.19136365458957583,2.7920233085549997,2.939599370606994,2.887993811553679,3.2801188752004014,0.04595819617408372,0.22902524804441804,0.13251720344785475,0.09478617624823096,0.21468072241924432,0.286398820507186,0.08505803962281251,-0.02718472290733054,-0.005725272961944805,-0.018804833602438897,-0.024530106564383702
holdout_2025_08,2025–2026/09,2025-08-01,2025-09-03,0.13220987843958776,0.1396478976940292,0.11705960366180235,0.12980531623170166,2.4295913615203046,2.1382291944165335,2.407007002997497,2.2569525210103607,0.052607396420797425,0.21901014640872485,0.13011556842593255,0.13125652297058407,0.15383466613570781,0.2451116514296896,0.007759486552840217,-0.01515027477778541,-0.009842581462327527,0.00743801925444143,-0.002404562207886096
holdout_2025_08m,2025–2026/09,2025-08-15,2025-09-17,0.06527512822865256,0.04037112477520166,0.05264424161999104,0.040773472794874754,2.612461570575118,2.6489521879045688,2.669372563643984,2.3720426329318114,0.05573795416035152,0.16614190200441406,0.15556006458659966,0.13016595885392399,0.10394185140168845,0.20154547816490287,0.06020690228360795,-0.012630886608661518,0.0004023480196730933,-0.024904003453450896,-0.024501655433777803
holdout_2025_09,2025–2026/09,2025-09-01,2025-10-03,0.09439931242459432,0.1210999534958006,0.08261459924015191,0.09351316393539699,3.03769306526905,2.435598574750293,3.6832196210567947,2.7327859505171492,0.02739729095271708,0.16232629144570543,0.18128062841757597,0.14653598720750743,0.1164648359729926,0.3251164778464346,0.14380950927734368,-0.011784713184442408,-0.027586789560403613,0.026700641071206288,-0.0008861484891973248
holdout_2025_09m,2025–2026/09,2025-09-15,2025-10-21,0.16489756244177456,0.17205908718874707,0.12900225327710202,0.12547014496131426,2.76900954090124,2.4093463595331253,3.4966357356747486,3.3026659474788236,0.05362179477517859,0.19915101379650166,0.16961037777322974,0.12128295419795705,0.10305020233254318,0.26883066687567003,0.12857144219534697,-0.03589530916467254,-0.04658894222743282,0.007161524746972514,-0.0394274174804603
holdout_2025_10,2025–2026/09,2025-10-01,2025-11-06,0.20902918752514754,0.20265877901050744,0.12643211931814347,0.14297234044390783,2.24976669914553,2.236118935369866,3.211990447431557,3.1364597151586917,0.11153844686654896,0.1984517429865578,0.13737006606708588,0.1318560078739368,0.10200445857868519,0.399139519731336,0.09515571059858191,-0.08259706820700408,-0.05968643856659961,-0.006370408514640102,-0.06605684708123971
holdout_2025_10m,2025–2026/09,2025-10-15,2025-11-18,0.12685115721285012,0.10653675415519248,0.07165485124134863,0.09776418691938527,2.6490492753374184,2.6357185002152095,3.318693139229593,3.062374479713851,0.0946798904917037,0.20570635528194894,0.1758858152893585,0.12957871717186714,0.10115625555701288,0.42562176940831764,-0.004118616093208434,-0.05519630597150149,-0.008772567235807216,-0.020314403057657637,-0.029086970293464853
holdout_2025_11,2025–2026/09,2025-11-03,2025-12-04,-0.010409800005385605,-0.028355194009293094,-0.008097888907757644,-0.003528528826512778,3.1644105343279083,2.331278772721909,2.7243553416491633,2.2519105653879143,0.12024222931967092,0.2746063183552642,0.20215921998652597,0.14861221776686087,0.10503742008694011,0.5128661354116499,-0.03938222759939064,0.002311911097627961,0.024826665182780316,-0.01794539400390749,0.006881271178872828
holdout_2025_11m,2025–2026/09,2025-11-17,2025-12-18,-0.017161753012663317,-0.02743150647756709,-0.007967806170576908,-0.017006106728198356,3.7626116279802195,2.6153282156489843,3.077478381199673,2.407282002967079,-0.020634908524770675,0.15759852994591061,0.1812636570054883,0.14101028856271688,0.11173648470054275,0.3301322039506619,0.0032415034111246193,0.009193946842086409,0.010425399749368736,-0.010269753464903775,0.00015564628446496087
holdout_2025_12,2025–2026/09,2025-12-01,2026-01-05,0.09805444357134419,0.06060117321201175,0.09513536802914069,0.08506989518007058,3.4019718422706653,3.1398454350762943,3.451599470717363,3.149440418533861,-0.03706566063133442,0.19903843219463624,0.23610851391610982,0.11541381173703884,0.13480385936652317,0.16430105370480963,0.11467524780849127,-0.0029190755422034975,0.024468721968058826,-0.037453270359332436,-0.01298454839127361
holdout_2025_12m,2025–2026/09,2025-12-15,2026-01-19,0.21548055409270628,0.21696346357004348,0.20399915807615598,0.18437538127057507,3.2050488281418352,2.9503451303188055,3.583467158412578,3.2649280395677236,0.028363046650903057,0.13303572790963272,0.22975054152845792,0.11209025138929393,0.13800091982647597,0.35530575774158146,0.14420800001827638,-0.011481396016550294,-0.03258808229946841,0.001482909477337202,-0.03110517282213121
holdout_2026_01,2025–2026/09,2026-01-02,2026-02-04,0.22504524994582176,0.22183675310878215,0.20659193678198062,0.22665906617228337,3.1225596300120526,2.8894857522910593,3.1216130302622362,2.5817593442992566,0.06320903829751963,0.10810806805239384,0.12684589948285735,0.11089631723484698,0.13727944249693758,0.45289532704876967,0.12675798105996913,-0.018453313163841134,0.004822313063501227,-0.0032084968370396094,0.0016138162264616174
holdout_2026_01m,2025–2026/09,2026-01-15,2026-02-26,0.2808312492335592,0.2842197365136827,0.26839563882349826,0.27244406027513857,2.9034576777739707,2.8535851616030796,2.8554139421837195,2.4410451573835164,0.12659237037455,0.14020952248043203,0.1685913335639099,0.13355437217643407,0.10731565045066169,0.5131044930616255,0.16297136876774204,-0.012435610410060915,-0.011775676238544142,0.003388487280123531,-0.00838718895842061
holdout_2026_02,2025–2026/09,2026-02-02,2026-03-17,0.17654585344204698,0.18021723385955912,0.15111938568763894,0.1799225491558567,3.426009626984623,3.0800667256500516,3.591012147395905,3.1088458780713997,0.099494306595426,0.16565540289033148,0.18757018691030536,0.1777017065758733,0.11562008273663439,0.32078474237128396,0.05578516717464432,-0.025426467754408044,-0.00029468470370241917,0.003671380417512138,0.0033766957138097187
holdout_2026_02m,2025–2026/09,2026-02-23,2026-03-27,0.14777536283692605,0.16124575528107266,0.11461812936353954,0.15393257228236434,3.3008052831543466,2.4644358346064053,3.5832732729096852,2.6871901822961597,0.1063633324902806,0.2645428730880134,0.2113950051129889,0.16409932233028576,0.1253847432056843,0.3331259158108172,-0.028497370922400234,-0.033157233473386505,-0.007313182998708312,0.013470392444146606,0.006157209445438294
holdout_2026_03,2025–2026/09,2026-03-02,2026-04-02,0.04245151126041247,0.06765291728398237,-0.006046609996943841,0.056648073343186,2.9674634711938825,1.9399546992663996,3.4055253406148145,2.59690348325037,0.13333644724038476,0.3747740424069577,0.22364666196038507,0.17389869875060895,0.08165485013283844,0.3464202153567585,-0.0887246388447774,-0.04849812125735631,-0.011004843940796372,0.025201406023569906,0.014196562082773534
holdout_2026_03m,2025–2026/09,2026-03-16,2026-04-20,0.3239019906164087,0.3753813044527987,0.31255751416016087,0.3568831817963125,2.6098034219816793,2.078371651772332,3.113231181869698,2.3349333174835776,0.04112405929404557,0.227215877349405,0.36332223916216716,0.15492028220604923,0.20067535527488378,0.424515026040718,0.11323247464218202,-0.01134447645624781,-0.018498122656486204,0.05147931383639004,0.032981191179903835
holdout_2026_04,2025–2026/09,2026-04-01,2026-05-07,0.421518036334249,0.4390191186251329,0.4249539329791936,0.3811708757201757,3.338787639427238,2.846250655502748,3.583041796058589,2.786140753788395,-0.0812698606460817,0.151611580825134,0.346432830202381,0.14841986971383156,0.22673581449335609,0.24199063481092709,0.3503800830512605,0.0034358966449445916,-0.05784824290495716,0.017501082290883874,-0.040347160614073285
holdout_2026_04m,2025–2026/09,2026-04-15,2026-05-19,0.12165527175610036,0.10003432419264469,0.1314241690625173,0.0731081358491743,3.287902369773904,3.2627900284718887,3.359329833041988,3.23803507396668,0.09414090603257588,0.19683775842394496,0.34072036569317,0.16230391620704449,0.2714176615012886,0.37319732606090994,0.120336945651259,0.009768897306416946,-0.02692618834347038,-0.021620947563455672,-0.04854713590692605
holdout_2026_05,2025–2026/09,2026-05-04,2026-06-04,0.12465992125447456,0.11763333018414657,0.11774295553182279,0.11340948424261388,3.3597632989738173,2.8417740019036053,3.434255213755741,2.835411735204646,0.2508638826353398,0.2604456288777876,0.31732065859364467,0.2055913870507189,0.23427818735207181,0.38572807468805537,0.172375673747194,-0.006916965722651769,-0.004223845941532689,-0.007026591070327992,-0.011250437011860681
holdout_2026_05m,2025–2026/09,2026-05-15,2026-06-17,0.15390717340935578,0.1573366266260945,0.15378835279254077,0.1498975993124505,3.18243217219586,2.742923892711785,3.3210337456952628,2.683606318714446,0.1414141569827455,0.3175583133240511,0.2701356628343431,0.19083383914801147,0.21114719652970068,0.34069941432474415,0.10359184416559014,-0.00011882061681500744,-0.007439027313643987,0.0034294532167387093,-0.004009574096905277
holdout_2026_06,2025–2026/09,2026-06-01,2026-07-03,0.03831322337871934,0.020311726790782414,0.033641659143101466,0.036519979103357914,3.0235531016339277,2.810401799910836,3.210968518969663,2.729556963883805,0.16464090083844057,0.33841271778893794,0.3278042939979034,0.2127528806876552,0.21575292978687344,0.3367174501337482,0.027988585441508656,-0.0046715642356178755,0.0162082523125755,-0.018001496587936927,-0.0017932442753614275
