instrument,source_symbol,session_date,close,adjusted_close,return1,available_at,available_at_basis,source_url,source_sha256
TAIWAN_FUTURES_NIGHT,TX:202401,2024-01-05,17555.0,17555.0,-0.0009105913152352985,2024-01-04T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
USD_TWD,USD_BANK_SPOT_MID,2024-01-05,31.009999999999998,31.009999999999998,0.00048394902403603446,2024-01-05T11:30:00+00:00,ASSUMED_TAIWAN_BANK_END_OF_DAY_1930,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanExchangeRate&data_id=USD&start_date=2024-01-01&end_date=2026-09-21,3ccd09ac85b0b18f4e6605271527af690fb84d1b6c09502520e2e2f5fcaa0a12
NASDAQ,^IXIC,2024-01-05,14524.07,14524.07,0.0009489810686202915,2024-01-05T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^IXIC&start_date=2024-01-01&end_date=2026-09-21,72fb60386a39aedbc9b533767c0abb43c9b666c31706941b186ae1794cc2c04a
NVDA,NVDA,2024-01-05,49.1,48.96,0.022916666666666696,2024-01-05T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=NVDA&start_date=2024-01-01&end_date=2026-09-21,587a84ad91a1a36629721b16279db205b538215f349305334958531a65585f4b
SOX,^SOX,2024-01-05,3933.49,3933.49,0.006303644294357591,2024-01-05T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^SOX&start_date=2024-01-01&end_date=2026-09-21,bb1dfe9d9647a8ea17a233c3087d15fb5a75e192558e336b6d2eefc5e2b14459
TSM_ADR,TSM,2024-01-05,99.61,96.16,0.004842126500554933,2024-01-05T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=TSM&start_date=2024-01-01&end_date=2026-09-21,45b3faf52fcc2c7ce23fa9432b344fcfb42138d05f8db4633324c1f0ca0eba48
TAIWAN_FUTURES_NIGHT,TX:202401,2024-01-08,17547.0,17547.0,0.0021130782410050397,2024-01-07T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
USD_TWD,USD_BANK_SPOT_MID,2024-01-08,30.995,30.995,-0.00048371493066745597,2024-01-08T11:30:00+00:00,ASSUMED_TAIWAN_BANK_END_OF_DAY_1930,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanExchangeRate&data_id=USD&start_date=2024-01-01&end_date=2026-09-21,3ccd09ac85b0b18f4e6605271527af690fb84d1b6c09502520e2e2f5fcaa0a12
NASDAQ,^IXIC,2024-01-08,14843.77,14843.77,0.022011736379678792,2024-01-08T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^IXIC&start_date=2024-01-01&end_date=2026-09-21,72fb60386a39aedbc9b533767c0abb43c9b666c31706941b186ae1794cc2c04a
NVDA,NVDA,2024-01-08,52.25,52.1,0.0641547861507128,2024-01-08T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=NVDA&start_date=2024-01-01&end_date=2026-09-21,587a84ad91a1a36629721b16279db205b538215f349305334958531a65585f4b
SOX,^SOX,2024-01-08,4062.48,4062.48,0.03279276164423961,2024-01-08T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^SOX&start_date=2024-01-01&end_date=2026-09-21,bb1dfe9d9647a8ea17a233c3087d15fb5a75e192558e336b6d2eefc5e2b14459
TSM_ADR,TSM,2024-01-08,102.24,98.7,0.0264029715891978,2024-01-08T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=TSM&start_date=2024-01-01&end_date=2026-09-21,45b3faf52fcc2c7ce23fa9432b344fcfb42138d05f8db4633324c1f0ca0eba48
TAIWAN_FUTURES_NIGHT,TX:202401,2024-01-09,17767.0,17767.0,0.009775504404660351,2024-01-08T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
USD_TWD,USD_BANK_SPOT_MID,2024-01-09,31.02,31.02,0.0008065817067268721,2024-01-09T11:30:00+00:00,ASSUMED_TAIWAN_BANK_END_OF_DAY_1930,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanExchangeRate&data_id=USD&start_date=2024-01-01&end_date=2026-09-21,3ccd09ac85b0b18f4e6605271527af690fb84d1b6c09502520e2e2f5fcaa0a12
NASDAQ,^IXIC,2024-01-09,14857.71,14857.71,0.0009391145241404164,2024-01-09T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^IXIC&start_date=2024-01-01&end_date=2026-09-21,72fb60386a39aedbc9b533767c0abb43c9b666c31706941b186ae1794cc2c04a
NVDA,NVDA,2024-01-09,53.14,52.99,0.01703349282296651,2024-01-09T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=NVDA&start_date=2024-01-01&end_date=2026-09-21,587a84ad91a1a36629721b16279db205b538215f349305334958531a65585f4b
SOX,^SOX,2024-01-09,4064.65,4064.65,0.0005341564758472028,2024-01-09T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^SOX&start_date=2024-01-01&end_date=2026-09-21,bb1dfe9d9647a8ea17a233c3087d15fb5a75e192558e336b6d2eefc5e2b14459
TSM_ADR,TSM,2024-01-09,101.89,98.36,-0.003423317683881044,2024-01-09T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=TSM&start_date=2024-01-01&end_date=2026-09-21,45b3faf52fcc2c7ce23fa9432b344fcfb42138d05f8db4633324c1f0ca0eba48
TAIWAN_FUTURES_NIGHT,TX:202401,2024-01-10,17507.0,17507.0,-0.0021089831281350113,2024-01-09T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
USD_TWD,USD_BANK_SPOT_MID,2024-01-10,31.12,31.12,0.003223726627981982,2024-01-10T11:30:00+00:00,ASSUMED_TAIWAN_BANK_END_OF_DAY_1930,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanExchangeRate&data_id=USD&start_date=2024-01-01&end_date=2026-09-21,3ccd09ac85b0b18f4e6605271527af690fb84d1b6c09502520e2e2f5fcaa0a12
NASDAQ,^IXIC,2024-01-10,14969.65,14969.65,0.007534135475790071,2024-01-10T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^IXIC&start_date=2024-01-01&end_date=2026-09-21,72fb60386a39aedbc9b533767c0abb43c9b666c31706941b186ae1794cc2c04a
NVDA,NVDA,2024-01-10,54.35,54.19,0.022770041400075325,2024-01-10T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=NVDA&start_date=2024-01-01&end_date=2026-09-21,587a84ad91a1a36629721b16279db205b538215f349305334958531a65585f4b
SOX,^SOX,2024-01-10,4048.84,4048.84,-0.0038896337938075787,2024-01-10T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^SOX&start_date=2024-01-01&end_date=2026-09-21,bb1dfe9d9647a8ea17a233c3087d15fb5a75e192558e336b6d2eefc5e2b14459
TSM_ADR,TSM,2024-01-10,100.8,97.31,-0.010697811365197762,2024-01-10T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=TSM&start_date=2024-01-01&end_date=2026-09-21,45b3faf52fcc2c7ce23fa9432b344fcfb42138d05f8db4633324c1f0ca0eba48
TAIWAN_FUTURES_NIGHT,TX:202401,2024-01-11,17469.0,17469.0,0.0010888252148997246,2024-01-10T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
USD_TWD,USD_BANK_SPOT_MID,2024-01-11,31.095,31.095,-0.0008033419023136812,2024-01-11T11:30:00+00:00,ASSUMED_TAIWAN_BANK_END_OF_DAY_1930,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanExchangeRate&data_id=USD&start_date=2024-01-01&end_date=2026-09-21,3ccd09ac85b0b18f4e6605271527af690fb84d1b6c09502520e2e2f5fcaa0a12
NASDAQ,^IXIC,2024-01-11,14970.19,14970.19,3.607298767849265e-05,2024-01-11T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^IXIC&start_date=2024-01-01&end_date=2026-09-21,72fb60386a39aedbc9b533767c0abb43c9b666c31706941b186ae1794cc2c04a
NVDA,NVDA,2024-01-11,54.82,54.66,0.008647654093836277,2024-01-11T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=NVDA&start_date=2024-01-01&end_date=2026-09-21,587a84ad91a1a36629721b16279db205b538215f349305334958531a65585f4b
SOX,^SOX,2024-01-11,4067.9,4067.9,0.004707521166556372,2024-01-11T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^SOX&start_date=2024-01-01&end_date=2026-09-21,bb1dfe9d9647a8ea17a233c3087d15fb5a75e192558e336b6d2eefc5e2b14459
TSM_ADR,TSM,2024-01-11,101.22,97.71,0.004166666666666652,2024-01-11T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=TSM&start_date=2024-01-01&end_date=2026-09-21,45b3faf52fcc2c7ce23fa9432b344fcfb42138d05f8db4633324c1f0ca0eba48
TAIWAN_FUTURES_NIGHT,TX:202401,2024-01-12,17485.0,17485.0,-0.00489442831938991,2024-01-11T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
USD_TWD,USD_BANK_SPOT_MID,2024-01-12,31.125,31.125,0.0009647853352630076,2024-01-12T11:30:00+00:00,ASSUMED_TAIWAN_BANK_END_OF_DAY_1930,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanExchangeRate&data_id=USD&start_date=2024-01-01&end_date=2026-09-21,3ccd09ac85b0b18f4e6605271527af690fb84d1b6c09502520e2e2f5fcaa0a12
NASDAQ,^IXIC,2024-01-12,14972.76,14972.76,0.0001716745078050863,2024-01-12T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^IXIC&start_date=2024-01-01&end_date=2026-09-21,72fb60386a39aedbc9b533767c0abb43c9b666c31706941b186ae1794cc2c04a
NVDA,NVDA,2024-01-12,54.71,54.55,-0.0020065669463699143,2024-01-12T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=NVDA&start_date=2024-01-01&end_date=2026-09-21,587a84ad91a1a36629721b16279db205b538215f349305334958531a65585f4b
SOX,^SOX,2024-01-12,4052.43,4052.43,-0.0038029450084811067,2024-01-12T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^SOX&start_date=2024-01-01&end_date=2026-09-21,bb1dfe9d9647a8ea17a233c3087d15fb5a75e192558e336b6d2eefc5e2b14459
TSM_ADR,TSM,2024-01-12,101.24,97.73,0.00019758940920766577,2024-01-12T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=TSM&start_date=2024-01-01&end_date=2026-09-21,45b3faf52fcc2c7ce23fa9432b344fcfb42138d05f8db4633324c1f0ca0eba48
TAIWAN_FUTURES_NIGHT,TX:202401,2024-01-15,17492.0,17492.0,0.000285926688396998,2024-01-14T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
USD_TWD,USD_BANK_SPOT_MID,2024-01-15,31.22,31.22,0.003052208835341297,2024-01-15T11:30:00+00:00,ASSUMED_TAIWAN_BANK_END_OF_DAY_1930,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanExchangeRate&data_id=USD&start_date=2024-01-01&end_date=2026-09-21,3ccd09ac85b0b18f4e6605271527af690fb84d1b6c09502520e2e2f5fcaa0a12
TAIWAN_FUTURES_NIGHT,TX:202401,2024-01-16,17572.0,17572.0,0.00017075530764421032,2024-01-15T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
USD_TWD,USD_BANK_SPOT_MID,2024-01-16,31.395,31.395,0.005605381165919354,2024-01-16T11:30:00+00:00,ASSUMED_TAIWAN_BANK_END_OF_DAY_1930,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanExchangeRate&data_id=USD&start_date=2024-01-01&end_date=2026-09-21,3ccd09ac85b0b18f4e6605271527af690fb84d1b6c09502520e2e2f5fcaa0a12
NASDAQ,^IXIC,2024-01-16,14944.35,14944.35,-0.0018974457615028584,2024-01-16T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^IXIC&start_date=2024-01-01&end_date=2026-09-21,72fb60386a39aedbc9b533767c0abb43c9b666c31706941b186ae1794cc2c04a
NVDA,NVDA,2024-01-16,56.38,56.22,0.030524584171083946,2024-01-16T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=NVDA&start_date=2024-01-01&end_date=2026-09-21,587a84ad91a1a36629721b16279db205b538215f349305334958531a65585f4b
SOX,^SOX,2024-01-16,4105.94,4105.94,0.013204423025197087,2024-01-16T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^SOX&start_date=2024-01-01&end_date=2026-09-21,bb1dfe9d9647a8ea17a233c3087d15fb5a75e192558e336b6d2eefc5e2b14459
TSM_ADR,TSM,2024-01-16,101.67,98.15,0.004247333069932857,2024-01-16T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=TSM&start_date=2024-01-01&end_date=2026-09-21,45b3faf52fcc2c7ce23fa9432b344fcfb42138d05f8db4633324c1f0ca0eba48
TAIWAN_FUTURES_NIGHT,TX:202401,2024-01-17,17328.0,17328.0,-0.0008072886633606613,2024-01-16T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
USD_TWD,USD_BANK_SPOT_MID,2024-01-17,31.59,31.59,0.006211180124223503,2024-01-17T11:30:00+00:00,ASSUMED_TAIWAN_BANK_END_OF_DAY_1930,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanExchangeRate&data_id=USD&start_date=2024-01-01&end_date=2026-09-21,3ccd09ac85b0b18f4e6605271527af690fb84d1b6c09502520e2e2f5fcaa0a12
NASDAQ,^IXIC,2024-01-17,14855.62,14855.62,-0.0059373609424296925,2024-01-17T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^IXIC&start_date=2024-01-01&end_date=2026-09-21,72fb60386a39aedbc9b533767c0abb43c9b666c31706941b186ae1794cc2c04a
NVDA,NVDA,2024-01-17,56.05,55.89,-0.005853139411138852,2024-01-17T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=NVDA&start_date=2024-01-01&end_date=2026-09-21,587a84ad91a1a36629721b16279db205b538215f349305334958531a65585f4b
SOX,^SOX,2024-01-17,4069.95,4069.95,-0.00876534971285503,2024-01-17T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^SOX&start_date=2024-01-01&end_date=2026-09-21,bb1dfe9d9647a8ea17a233c3087d15fb5a75e192558e336b6d2eefc5e2b14459
TSM_ADR,TSM,2024-01-17,102.95,99.38,0.012589751155699824,2024-01-17T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=TSM&start_date=2024-01-01&end_date=2026-09-21,45b3faf52fcc2c7ce23fa9432b344fcfb42138d05f8db4633324c1f0ca0eba48
TAIWAN_FUTURES_NIGHT,TX:202402,2024-01-18,17225.0,17225.0,0.0012206463613113616,2024-01-17T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
USD_TWD,USD_BANK_SPOT_MID,2024-01-18,31.575,31.575,-0.00047483380816715215,2024-01-18T11:30:00+00:00,ASSUMED_TAIWAN_BANK_END_OF_DAY_1930,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanExchangeRate&data_id=USD&start_date=2024-01-01&end_date=2026-09-21,3ccd09ac85b0b18f4e6605271527af690fb84d1b6c09502520e2e2f5fcaa0a12
NASDAQ,^IXIC,2024-01-18,15055.65,15055.65,0.013464937848437053,2024-01-18T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^IXIC&start_date=2024-01-01&end_date=2026-09-21,72fb60386a39aedbc9b533767c0abb43c9b666c31706941b186ae1794cc2c04a
NVDA,NVDA,2024-01-18,57.11,56.94,0.018911685994647653,2024-01-18T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=NVDA&start_date=2024-01-01&end_date=2026-09-21,587a84ad91a1a36629721b16279db205b538215f349305334958531a65585f4b
SOX,^SOX,2024-01-18,4206.52,4206.52,0.03355569478740539,2024-01-18T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^SOX&start_date=2024-01-01&end_date=2026-09-21,bb1dfe9d9647a8ea17a233c3087d15fb5a75e192558e336b6d2eefc5e2b14459
TSM_ADR,TSM,2024-01-18,113.03,109.11,0.09791160757649342,2024-01-18T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=TSM&start_date=2024-01-01&end_date=2026-09-21,45b3faf52fcc2c7ce23fa9432b344fcfb42138d05f8db4633324c1f0ca0eba48
TAIWAN_FUTURES_NIGHT,TX:202402,2024-01-19,17515.0,17515.0,0.007999539594843563,2024-01-18T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
USD_TWD,USD_BANK_SPOT_MID,2024-01-19,31.435000000000002,31.435000000000002,-0.004433887569279427,2024-01-19T11:30:00+00:00,ASSUMED_TAIWAN_BANK_END_OF_DAY_1930,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanExchangeRate&data_id=USD&start_date=2024-01-01&end_date=2026-09-21,3ccd09ac85b0b18f4e6605271527af690fb84d1b6c09502520e2e2f5fcaa0a12
NASDAQ,^IXIC,2024-01-19,15310.97,15310.97,0.016958417604022502,2024-01-19T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^IXIC&start_date=2024-01-01&end_date=2026-09-21,72fb60386a39aedbc9b533767c0abb43c9b666c31706941b186ae1794cc2c04a
NVDA,NVDA,2024-01-19,59.49,59.32,0.0416739625284539,2024-01-19T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=NVDA&start_date=2024-01-01&end_date=2026-09-21,587a84ad91a1a36629721b16279db205b538215f349305334958531a65585f4b
SOX,^SOX,2024-01-19,4375.65,4375.65,0.04020663160997673,2024-01-19T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^SOX&start_date=2024-01-01&end_date=2026-09-21,bb1dfe9d9647a8ea17a233c3087d15fb5a75e192558e336b6d2eefc5e2b14459
TSM_ADR,TSM,2024-01-19,114.2,110.24,0.010351234185614455,2024-01-19T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=TSM&start_date=2024-01-01&end_date=2026-09-21,45b3faf52fcc2c7ce23fa9432b344fcfb42138d05f8db4633324c1f0ca0eba48
TAIWAN_FUTURES_NIGHT,TX:202402,2024-01-22,17779.0,17779.0,0.005315238903025099,2024-01-21T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
USD_TWD,USD_BANK_SPOT_MID,2024-01-22,31.34,31.34,-0.0030221091140448797,2024-01-22T11:30:00+00:00,ASSUMED_TAIWAN_BANK_END_OF_DAY_1930,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanExchangeRate&data_id=USD&start_date=2024-01-01&end_date=2026-09-21,3ccd09ac85b0b18f4e6605271527af690fb84d1b6c09502520e2e2f5fcaa0a12
NASDAQ,^IXIC,2024-01-22,15360.29,15360.29,0.003221219818208887,2024-01-22T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^IXIC&start_date=2024-01-01&end_date=2026-09-21,72fb60386a39aedbc9b533767c0abb43c9b666c31706941b186ae1794cc2c04a
NVDA,NVDA,2024-01-22,59.65,59.48,0.0026895276517060474,2024-01-22T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=NVDA&start_date=2024-01-01&end_date=2026-09-21,587a84ad91a1a36629721b16279db205b538215f349305334958531a65585f4b
SOX,^SOX,2024-01-22,4386.6,4386.6,0.0025024853450346107,2024-01-22T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=^SOX&start_date=2024-01-01&end_date=2026-09-21,bb1dfe9d9647a8ea17a233c3087d15fb5a75e192558e336b6d2eefc5e2b14459
TSM_ADR,TSM,2024-01-22,113.03,109.11,-0.010245183887915954,2024-01-22T21:30:00+00:00,DERIVED_CONSERVATIVE_US_SESSION_CLOSE_PLUS_30M,https://api.finmindtrade.com/api/v4/data?dataset=USStockPrice&data_id=TSM&start_date=2024-01-01&end_date=2026-09-21,45b3faf52fcc2c7ce23fa9432b344fcfb42138d05f8db4633324c1f0ca0eba48
TAIWAN_FUTURES_NIGHT,TX:202402,2024-01-23,17787.0,17787.0,-0.0008426019548365415,2024-01-22T22:00:00+00:00,DERIVED_NIGHT_ENDED_BY_ATTRIBUTION_DATE_0600,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanFuturesDaily&data_id=TX&start_date=2024-01-01&end_date=2026-09-21,32ae1f1355e0f8744b442ee7d65940a9a3c027107d198fcd6df0bb9ff80085ba
