strategy,stage,episode,date,best_iteration,train_pearson,validation_pearson,prediction_std,n_train_rows,n_validation_rows,n_symbols
lgbm_execution_alpha,full,dev_2021_03m,2021-04-15,16,0.247261,0.032187,0.000759,80455,20671,140
lgbm_execution_alpha,full,dev_2021_04,2021-04-01,65,0.278652,0.024902,0.002547,80415,20656,139
lgbm_execution_alpha,full,dev_2021_04,2021-04-13,9,0.250427,0.013383,0.000459,80455,20668,140
lgbm_execution_alpha,full,dev_2021_04,2021-04-20,17,0.253825,0.054219,0.000733,80453,20678,140
lgbm_execution_alpha,full,dev_2021_04,2021-04-27,48,0.271225,0.061707,0.002208,80454,20687,140
lgbm_execution_alpha,full,dev_2021_04,2021-05-05,43,0.256033,0.083417,0.00206,80457,20701,140
lgbm_execution_alpha,full,dev_2021_04m,2021-04-15,16,0.247261,0.032187,0.000759,80455,20671,140
lgbm_execution_alpha,full,dev_2021_04m,2021-04-22,15,0.256616,0.060561,0.000756,80453,20681,140
lgbm_execution_alpha,full,dev_2021_04m,2021-04-29,54,0.275295,0.074273,0.002444,80456,20693,140
lgbm_execution_alpha,full,dev_2021_04m,2021-05-07,44,0.259198,0.07783,0.001994,80459,20707,140
lgbm_execution_alpha,full,dev_2021_04m,2021-05-14,114,0.297128,0.05529,0.003762,80458,20718,140
lgbm_execution_alpha,full,dev_2021_05,2021-05-03,45,0.265173,0.090908,0.002044,80457,20696,140
lgbm_execution_alpha,full,dev_2021_05,2021-05-10,37,0.253071,0.075749,0.001669,80459,20709,140
lgbm_execution_alpha,full,dev_2021_05,2021-05-17,12,0.248395,0.053509,0.000603,80458,20721,140
lgbm_execution_alpha,full,dev_2021_05,2021-05-24,525,0.402162,0.056521,0.007881,80457,20732,140
lgbm_execution_alpha,full,dev_2021_05,2021-05-31,514,0.394093,0.060131,0.00819,80459,20742,140
lgbm_execution_alpha,full,dev_2021_05m,2021-05-17,12,0.248395,0.053509,0.000603,80458,20721,140
lgbm_execution_alpha,full,dev_2021_05m,2021-05-24,525,0.402162,0.056521,0.007881,80457,20732,140
lgbm_execution_alpha,full,dev_2021_05m,2021-05-31,514,0.394093,0.060131,0.00819,80459,20742,140
lgbm_execution_alpha,full,dev_2021_05m,2021-06-07,541,0.39817,0.089699,0.00891,80460,20754,140
lgbm_execution_alpha,full,dev_2021_05m,2021-06-15,738,0.426934,0.099555,0.01043,80466,20760,140
lgbm_execution_alpha,full,dev_2021_06,2021-06-01,526,0.396748,0.064135,0.008461,80459,20745,140
lgbm_execution_alpha,full,dev_2021_06,2021-06-08,618,0.41069,0.098956,0.009477,80462,20756,140
lgbm_execution_alpha,full,dev_2021_06,2021-06-16,799,0.434694,0.096435,0.010866,80468,20761,140
lgbm_execution_alpha,full,dev_2021_06,2021-06-23,63,0.25598,0.106065,0.002663,80469,20770,140
lgbm_execution_alpha,full,dev_2021_06,2021-06-30,2,0.215832,0.154514,0.000141,80467,20780,140
lgbm_execution_alpha,full,dev_2021_06m,2021-06-15,738,0.426934,0.099555,0.01043,80466,20760,140
lgbm_execution_alpha,full,dev_2021_06m,2021-06-22,121,0.283084,0.111072,0.004286,80470,20768,140
lgbm_execution_alpha,full,dev_2021_06m,2021-06-29,54,0.254855,0.120389,0.002341,80467,20777,140
lgbm_execution_alpha,full,dev_2021_06m,2021-07-06,71,0.266854,0.099987,0.002934,80464,20786,140
lgbm_execution_alpha,full,dev_2021_06m,2021-07-13,77,0.272869,0.123391,0.003222,80462,20793,140
lgbm_execution_alpha,full,dev_2021_07,2021-07-01,60,0.260445,0.11787,0.00268,80467,20782,140
lgbm_execution_alpha,full,dev_2021_07,2021-07-08,1,0.217604,0.110177,5.4e-05,80462,20789,140
lgbm_execution_alpha,full,dev_2021_07,2021-07-15,50,0.25774,0.115912,0.002314,80463,20794,140
lgbm_execution_alpha,full,dev_2021_07,2021-07-22,16,0.246187,0.118156,0.000827,80463,20800,141
lgbm_execution_alpha,full,dev_2021_07,2021-07-29,50,0.258049,0.12264,0.00227,80466,20811,141
lgbm_execution_alpha,full,dev_2021_07m,2021-07-15,50,0.25774,0.115912,0.002314,80463,20794,140
lgbm_execution_alpha,full,dev_2021_07m,2021-07-22,16,0.246187,0.118156,0.000827,80463,20800,141
lgbm_execution_alpha,full,dev_2021_07m,2021-07-29,50,0.258049,0.12264,0.00227,80466,20811,141
lgbm_execution_alpha,full,dev_2021_07m,2021-08-05,4,0.227342,0.131428,0.000286,80472,20821,141
lgbm_execution_alpha,full,dev_2021_07m,2021-08-12,36,0.248611,0.106023,0.001825,80474,20831,141
lgbm_execution_alpha,full,dev_2021_08,2021-08-02,53,0.258471,0.124984,0.002475,80469,20815,141
lgbm_execution_alpha,full,dev_2021_08,2021-08-09,12,0.238453,0.119686,0.000663,80472,20825,141
lgbm_execution_alpha,full,dev_2021_08,2021-08-16,40,0.245422,0.092688,0.001962,80478,20835,141
lgbm_execution_alpha,full,dev_2021_08,2021-08-23,27,0.241765,0.089768,0.001437,80485,20849,141
lgbm_execution_alpha,full,dev_2021_08,2021-08-30,12,0.233682,0.080553,0.00075,80492,20863,141
lgbm_execution_alpha,full,dev_2021_08m,2021-08-16,40,0.245422,0.092688,0.001962,80478,20835,141
lgbm_execution_alpha,full,dev_2021_08m,2021-08-23,27,0.241765,0.089768,0.001437,80485,20849,141
lgbm_execution_alpha,full,dev_2021_08m,2021-08-30,12,0.233682,0.080553,0.00075,80492,20863,141
lgbm_execution_alpha,full,dev_2021_08m,2021-09-06,1,0.228299,0.072757,7.8e-05,80495,20764,141
lgbm_execution_alpha,full,dev_2021_08m,2021-09-13,23,0.246138,0.059047,0.002108,80506,20771,141
lgbm_execution_alpha,full,dev_2021_09,2021-09-01,9,0.230056,0.075405,0.000664,80493,20867,141
lgbm_execution_alpha,full,dev_2021_09,2021-09-08,3,0.230589,0.077749,0.000291,80499,20767,141
lgbm_execution_alpha,full,dev_2021_09,2021-09-15,16,0.242338,0.084518,0.001768,80508,20773,141
lgbm_execution_alpha,full,dev_2021_09,2021-09-24,40,0.248426,0.019731,0.00327,80520,20774,141
lgbm_execution_alpha,full,dev_2021_09,2021-10-01,6,0.237617,0.008849,0.000743,80533,20774,141
lgbm_execution_alpha,full,dev_2021_09m,2021-09-15,16,0.242338,0.084518,0.001768,80508,20773,141
lgbm_execution_alpha,full,dev_2021_09m,2021-09-24,40,0.248426,0.019731,0.00327,80520,20774,141
lgbm_execution_alpha,full,dev_2021_09m,2021-10-01,6,0.237617,0.008849,0.000743,80533,20774,141
lgbm_execution_alpha,full,dev_2021_09m,2021-10-08,218,0.328977,-0.036604,0.008545,80555,20776,141
lgbm_execution_alpha,full,dev_2021_09m,2021-10-18,2,0.243658,0.023028,0.000206,80581,20778,141
lgbm_execution_alpha,full,dev_2021_10,2021-10-01,6,0.237617,0.008849,0.000743,80533,20774,141
lgbm_execution_alpha,full,dev_2021_10,2021-10-08,218,0.328977,-0.036604,0.008545,80555,20776,141
lgbm_execution_alpha,full,dev_2021_10,2021-10-18,2,0.243658,0.023028,0.000206,80581,20778,141
lgbm_execution_alpha,full,dev_2021_10,2021-10-25,18,0.251491,0.058505,0.001406,80607,20780,141
lgbm_execution_alpha,full,dev_2021_10,2021-11-01,22,0.26851,0.062577,0.001608,80632,20785,141
lgbm_execution_alpha,full,dev_2021_10m,2021-10-15,1,0.231048,0.004518,0.000102,80576,20777,141
lgbm_execution_alpha,full,dev_2021_10m,2021-10-22,9,0.243741,0.059555,0.000693,80602,20779,141
lgbm_execution_alpha,full,dev_2021_10m,2021-10-29,23,0.26721,0.069935,0.001581,80627,20784,141
lgbm_execution_alpha,full,dev_2021_10m,2021-11-05,45,0.262003,0.053066,0.003304,80652,20788,141
lgbm_execution_alpha,full,dev_2021_10m,2021-11-12,7,0.24375,0.047346,0.000612,80679,20786,141
lgbm_execution_alpha,full,dev_2021_11,2021-11-01,22,0.26851,0.062577,0.001608,80632,20785,141
lgbm_execution_alpha,full,dev_2021_11,2021-11-08,1,0.23695,0.06216,8.6e-05,80657,20788,141
lgbm_execution_alpha,full,dev_2021_11,2021-11-15,6,0.243619,0.045076,0.000531,80684,20786,141
lgbm_execution_alpha,full,dev_2021_11,2021-11-22,130,0.308125,0.038093,0.007088,80709,20786,141
lgbm_execution_alpha,full,dev_2021_11,2021-11-29,23,0.26085,0.031071,0.001981,80733,20789,141
lgbm_execution_alpha,full,dev_2021_11m,2021-11-15,6,0.243619,0.045076,0.000531,80684,20786,141
lgbm_execution_alpha,full,dev_2021_11m,2021-11-22,130,0.308125,0.038093,0.007088,80709,20786,141
lgbm_execution_alpha,full,dev_2021_11m,2021-11-29,23,0.26085,0.031071,0.001981,80733,20789,141
lgbm_execution_alpha,full,dev_2021_11m,2021-12-06,163,0.316952,0.001499,0.008742,80760,20790,141
lgbm_execution_alpha,full,dev_2021_11m,2021-12-13,1,0.23728,-0.02882,0.000103,80791,20784,141
