symbol,code,regular_listing_date,source_url,raw_path,use
6015.TWO,6015,1996-07-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6016.TWO,6016,1996-12-04,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6020.TWO,6020,2003-01-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6021.TWO,6021,2003-04-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6023.TWO,6023,2007-11-28,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6026.TWO,6026,2016-01-27,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6028.TWO,6028,2026-03-30,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6101.TWO,6101,2001-03-29,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6103.TWO,6103,2001-05-07,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6104.TWO,6104,2001-05-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6109.TWO,6109,2001-07-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6111.TWO,6111,2026-03-12,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6113.TWO,6113,2001-08-10,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6114.TWO,6114,2001-09-27,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6118.TWO,6118,2001-10-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6121.TWO,6121,2001-11-27,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6122.TWO,6122,2000-07-14,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6123.TWO,6123,2002-01-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6124.TWO,6124,2002-03-19,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6125.TWO,6125,2026-06-01,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6126.TWO,6126,2002-01-18,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6127.TWO,6127,2002-01-10,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6129.TWO,6129,2001-12-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6130.TWO,6130,2002-03-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6134.TWO,6134,2002-01-08,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6138.TWO,6138,2002-01-18,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6140.TWO,6140,2002-02-04,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6143.TWO,6143,2002-01-28,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6144.TWO,6144,2002-01-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6146.TWO,6146,2002-01-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6147.TWO,6147,2002-01-31,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6148.TWO,6148,2002-02-01,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6150.TWO,6150,2002-03-11,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6151.TWO,6151,2002-02-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6154.TWO,6154,2002-02-18,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6156.TWO,6156,2002-02-19,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6158.TWO,6158,2002-02-19,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6160.TWO,6160,2002-03-01,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6161.TWO,6161,2002-03-01,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6163.TWO,6163,2002-03-19,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6167.TWO,6167,2002-03-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6169.TWO,6169,2002-03-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6170.TWO,6170,2002-04-16,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6171.TWO,6171,2002-04-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6173.TWO,6173,2002-04-19,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6174.TWO,6174,2002-05-02,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6175.TWO,6175,2002-06-10,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6179.TWO,6179,2002-05-17,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6180.TWO,6180,2002-05-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6182.TWO,6182,2002-05-16,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6185.TWO,6185,2002-08-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6186.TWO,6186,2002-08-02,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6187.TWO,6187,2002-09-27,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6188.TWO,6188,2002-08-27,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6190.TWO,6190,1998-02-04,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6194.TWO,6194,2002-12-05,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6195.TWO,6195,2002-10-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6198.TWO,6198,2002-12-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6199.TWO,6199,2016-10-07,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6203.TWO,6203,2002-12-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6204.TWO,6204,2002-11-13,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6207.TWO,6207,2002-12-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6208.TWO,6208,2002-12-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6210.TWO,6210,2003-02-14,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6212.TWO,6212,2002-12-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6217.TWO,6217,2003-01-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6218.TWO,6218,2003-01-14,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6219.TWO,6219,2003-02-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6220.TWO,6220,2003-01-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6221.TWO,6221,2003-01-06,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6222.TWO,6222,2003-01-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6223.TWO,6223,2003-01-06,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6227.TWO,6227,2003-01-14,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6228.TWO,6228,2003-01-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6229.TWO,6229,2003-01-14,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6231.TWO,6231,2003-01-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6233.TWO,6233,2003-02-20,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6234.TWO,6234,2003-03-12,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6236.TWO,6236,2003-03-31,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6237.TWO,6237,2003-04-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6240.TWO,6240,2003-05-30,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6241.TWO,6241,2003-04-08,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6242.TWO,6242,2003-04-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6244.TWO,6244,2003-05-15,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6245.TWO,6245,2003-05-19,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6246.TWO,6246,2003-06-18,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6248.TWO,6248,2003-09-03,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6259.TWO,6259,2003-09-17,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6261.TWO,6261,2004-03-29,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6263.TWO,6263,2003-09-17,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6264.TWO,6264,2004-02-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6265.TWO,6265,2003-10-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6266.TWO,6266,2004-04-29,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6270.TWO,6270,2003-09-17,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6274.TWO,6274,2003-12-18,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6275.TWO,6275,2004-12-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6276.TWO,6276,2003-10-30,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6279.TWO,6279,2003-11-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6284.TWO,6284,2004-06-29,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6290.TWO,6290,2005-06-03,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6291.TWO,6291,2004-01-28,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6292.TWO,6292,2003-11-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6294.TWO,6294,2004-01-13,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6411.TWO,6411,2014-03-11,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6417.TWO,6417,2015-10-08,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6418.TWO,6418,2019-02-18,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6419.TWO,6419,2014-12-29,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6423.TWO,6423,2026-01-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6425.TWO,6425,2019-01-18,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6432.TWO,6432,2015-05-20,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6435.TWO,6435,2016-01-07,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6441.TWO,6441,2017-09-27,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6461.TWO,6461,2018-03-28,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6462.TWO,6462,2015-12-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6465.TWO,6465,2015-11-20,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6469.TWO,6469,2016-03-30,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6470.TWO,6470,2015-11-03,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6474.TWO,6474,2025-11-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6482.TWO,6482,2016-06-13,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6485.TWO,6485,2015-11-17,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6486.TWO,6486,2016-09-13,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6488.TWO,6488,2015-09-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6492.TWO,6492,2017-04-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6494.TWO,6494,2016-05-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6496.TWO,6496,2016-01-07,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6498.TWO,6498,2025-05-20,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6499.TWO,6499,2016-07-27,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6506.TWO,6506,2011-05-03,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6508.TWO,6508,2004-03-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6509.TWO,6509,2004-04-12,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6510.TWO,6510,2016-03-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6512.TWO,6512,2016-03-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6516.TWO,6516,2019-05-06,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6517.TWO,6517,2022-12-15,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6523.TWO,6523,2016-06-16,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6527.TWO,6527,2019-12-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6530.TWO,6530,2018-01-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6532.TWO,6532,2016-09-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6535.TWO,6535,2016-09-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6538.TWO,6538,2016-10-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6542.TWO,6542,2016-09-08,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6546.TWO,6546,2022-05-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6547.TWO,6547,2018-04-17,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6548.TWO,6548,2016-09-13,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6556.TWO,6556,2017-10-31,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6560.TWO,6560,2017-01-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6561.TWO,6561,2018-06-05,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6568.TWO,6568,2016-12-28,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6569.TWO,6569,2016-12-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
6570.TWO,6570,2017-12-11,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
