episode,period,start,end,mom20,mom25,resid20,resid25,ew20,ind20,shrink20,ew25,ind25,shrink25,turnover_mom20,turnover_mom25,turnover_resid20,turnover_resid25,turnover_ew20,turnover_ind20,turnover_shrink20,turnover_ew25,turnover_ind25,turnover_shrink25,cost_mom20,cost_mom25,cost_resid20,cost_resid25,cost_ew20,cost_ind20,cost_shrink20,cost_ew25,cost_ind25,cost_shrink25,mkt_r20,mkt_r60,mkt_vol20,dispersion,market_r2,beta_tilt,mkt_during
dev_2020_08,2015–2021,2020-08-03,2020-09-03,0.04103099762936302,0.0639745272507024,0.034169820888348745,0.04680851310850631,0.06534765709204038,0.055334183209963195,0.05477555843405746,0.05722871049749201,0.0437494049427809,0.04367580622782019,2.950524987540577,2.6096836590343724,3.3624988491286465,2.4922238875969196,2.7842303957542636,2.5076734832153846,2.829122951678639,2.5840178324231853,2.372548730306729,2.5214810374885337,0.007222908151939209,0.006276500931910801,0.008381460656741543,0.005973613040413078,0.0068498203992259895,0.006015148319641135,0.006951153681714625,0.0062336750002788795,0.005658647146876045,0.006043898640493816,0.12951020920516335,0.25193021926861603,0.21085822674328117,0.10032564608768271,0.1127291694635344,0.241350029426185,-0.004816955542387075
dev_2020_08m,2015–2021,2020-08-17,2020-09-17,-0.028801004507430505,-0.02126852971599069,-0.029904086234321392,-0.028904568077762982,-0.015006957004202737,-0.026400428379747654,-0.028381972737928973,-0.013342185846937249,-0.014029862127068249,-0.02914931953126898,3.2524920523559686,2.4628537230208343,3.1222789747154582,2.734628840071978,2.8853072900897727,2.9012181237994854,3.0451114877240677,2.147769557573789,2.5347452569108384,2.6171761200417825,0.007903880824498253,0.005666204450709913,0.00753637904719006,0.006452284605008261,0.006896029729393546,0.006885112734604059,0.007305028381068829,0.004833231060523147,0.005876882419833387,0.0060742575513087925,0.0827277580134926,0.2558607510991135,0.2309065656697782,0.11307361389305763,0.10004453323871446,0.12515342047250178,0.00861245479309969
dev_2020_09,2015–2021,2020-09-01,2020-10-06,-0.06218946665081615,-0.019095756286166776,-0.056299656323208436,-0.025188806538492314,-0.0450757363667631,-0.055630122778909,-0.05248285156132948,-0.022289019283895373,-0.026573182041245036,-0.022048567729464175,4.558853796248304,2.766433463001839,4.637412767118831,3.0066912780380166,4.2114663935921275,4.595798232873892,4.419070333612555,2.847961977200237,3.1636957859568478,2.773760644417442,0.011468712372009675,0.0064861972444364676,0.011676239821821439,0.007183230014737372,0.010526493514540639,0.011591572462884015,0.011089093510179017,0.0067369530524842,0.0076124636785875185,0.006515725755549026,-0.00196075439453085,0.17034235955626162,0.2074537647769001,0.11509088308958182,0.13757772304771282,-0.07194199081892538,0.02406676694298847
dev_2020_09m,2015–2021,2020-09-15,2020-10-21,-0.024491253695665627,0.000609746193856342,-0.02603711847788337,-0.007711157215753772,-0.020215363835517697,-0.024711973553810385,-0.021165756776107547,0.002466954636811014,-0.008278128345876268,-0.007600636873571265,5.245413926216973,3.6010115188485727,5.32033045938549,4.197519109334157,4.8066902674097305,4.573863859857598,5.087610188156665,3.8264812145551907,3.4717249027865487,3.9785952339663266,0.013389806471254422,0.008895420657246344,0.013564643114926174,0.010592929815080535,0.012173466461991743,0.0114927030176088,0.01292153858572185,0.009591056931393881,0.008450033538751957,0.009975422334559286,-0.009943138613023558,0.18438122216881658,0.19532833037334946,0.0759311612854013,0.11217950782019424,-0.03867916514592884,0.013390663372733888
dev_2020_10,2015–2021,2020-10-05,2020-11-06,0.04781001311394473,0.04158667250682191,0.046024868940791386,0.03669610539209822,0.03491839876248415,0.033997754967126426,0.04587888733012413,0.03109355272946468,0.021681848480368027,0.038294311673024994,3.545211265609926,2.853493912932825,3.3845165046729853,3.6040584884872144,3.982911554795739,3.742205553199358,3.61949706764016,2.8419593142280957,3.4306248759833475,3.148816689561479,0.009119191150095626,0.007088699162101354,0.00865150598394176,0.009279997745924461,0.010406729080337516,0.009673985188236782,0.009325407238889138,0.007059056338452605,0.008737600008158694,0.007935199717703557,-6.505213034913027e-17,0.0901786107515164,0.15706586445223797,0.06514885169226005,0.13233252711325566,0.11788858247657674,0.03592230046837063
dev_2020_10m,2015–2021,2020-10-15,2020-11-17,0.05455698527461017,0.043745028064017255,0.05305819747990603,0.04552905008076502,0.041476632385232914,0.03558841226704135,0.052795572026657744,0.028210510338533057,0.024990302395819564,0.0427614363000286,3.287728219314145,2.6195417667795295,3.5157171866312096,3.2576857679932494,4.1887527334586725,4.267358528338769,3.349730455278548,2.974517740280252,3.4400531778987133,2.609690003624783,0.008218051812069397,0.006248525022880307,0.008928897254092693,0.008121735814495084,0.010855872800988686,0.010979272022919513,0.008383920133358138,0.007231263007371095,0.008527264895749207,0.006197786343918075,0.033414014026558664,0.1055219949838928,0.16284573737282992,0.0763789411170734,0.13687006446121922,0.21793244486159924,0.06466730762162948
dev_2020_11,2015–2021,2020-11-02,2020-12-03,0.13398289467224234,0.1129560058738408,0.1397918787599084,0.1361849940234996,0.1251853217071659,0.12783649646371642,0.14004554274571324,0.1291832979914933,0.11083100692268544,0.1221247975873263,2.7066531054232277,2.347040036000908,2.936931311025091,2.7113205764895696,3.3967608156854956,3.6301914663236987,2.7020498202816707,2.774445791906239,3.9177628799876425,2.4109345478533726,0.006905650640087506,0.005668445827293761,0.007627427193302904,0.006901168904510575,0.009016866983339611,0.009634844503227127,0.006885714942397087,0.007087086173001436,0.010412948792752808,0.005880472003158618,0.0043880734748986605,-0.0029041920899795736,0.11361235118932503,0.07330392394056127,0.21679016245205357,0.1683443125648305,0.12038836432892124
dev_2020_11m,2015–2021,2020-11-16,2020-12-17,0.07117060224507177,0.10779204762200756,0.08097244879320042,0.0817103547950968,0.06608314786165437,0.05730523090001238,0.09340208694630303,0.0716276380991483,0.06012340620796186,0.10094099351962371,2.978563347721836,2.6291072938539433,3.1342358131947274,2.7455057742814875,2.8164621610226224,3.2850728434088703,3.272683817483977,2.59720538158711,3.06921150082532,2.6177589139964255,0.007577903535283696,0.0066387021456485815,0.008066746694889056,0.006895298885430564,0.0070208453838977395,0.008465798255611313,0.008510208892998975,0.0064784144083147545,0.007815474703059218,0.00658807104489902,0.03800475059382414,0.040476190476190624,0.12980566052236991,0.0814032438133437,0.23552599932299775,0.1527829485378811,0.0855835100606048
dev_2020_12,2015–2021,2020-12-01,2021-01-04,0.11091309865709431,0.1250618523082665,0.10944886017867006,0.1160465324135993,0.11140062926010064,0.08993323239785656,0.11669446490115498,0.09686552715307806,0.08788120777670261,0.10923062918677551,2.342753932891317,1.9251107852829747,2.202851762528422,1.7692353838391286,2.3635012042216177,2.351392440612798,2.2887733121101865,2.0615386120730954,2.1199294066663725,2.0619583061624978,0.005538580243723024,0.004304262972631532,0.005133961075377605,0.0038611181353791187,0.005630046934449254,0.0055558601311492305,0.005417079782116222,0.004698632040617192,0.00486005118697179,0.0047039834433547385,0.09574469419520397,0.10000002962871651,0.16441011480056372,0.09874161805121484,0.1688609474666316,0.2408593184194633,0.09752864187757664
dev_2020_12m,2015–2021,2020-12-15,2021-01-18,0.09483045419318459,0.06176234144210557,0.08785179949043598,0.06078377245088751,0.07692231390142101,0.06861359273848322,0.0865569817748566,0.07524241401331366,0.08122356080433635,0.05136309717587517,2.9862708462626006,2.3979235899084186,3.178498755646257,2.126156926094913,3.7076715162263443,3.3401178883109113,2.8743572319845634,2.4846196008802917,2.3923381364039855,2.3301258334217914,0.007795763225570316,0.005886298073867421,0.008418714380457354,0.005043958503052706,0.009992019098583438,0.008710464084691297,0.007389638330397378,0.006177083879331646,0.00587348238667464,0.005659916451002691,0.04831557447513072,0.10980757027814235,0.13202829981713446,0.11667766432151926,0.15615541364436428,0.1202501738899755,0.13657500123876803
dev_2021_01,2015–2021,2021-01-04,2021-02-04,-0.015478381413727593,-0.037264981607769365,-0.027056902815076445,-0.045279434649713624,-0.032327621132564155,-0.018795158639824283,-0.022895522111523015,-0.0268289922743582,-0.028131943048729235,-0.03085548374859981,3.229107449083515,3.5666613950496044,3.293048396584086,3.630466045050379,3.450018816034273,3.3912036922293556,3.069568667306946,3.070604589783044,3.1904853715124872,3.307246861465514,0.008023195291988746,0.008929498232252805,0.008211065534925593,0.009037304606342196,0.008648233034826685,0.008517452424723907,0.0075242208091642745,0.0075468557843893615,0.007909297650582497,0.00815616593420053,0.05935873815898438,0.1665075996192867,0.1450609852697631,0.10596733953039383,0.1347702707961716,0.10685814797089244,0.11667454090035971
dev_2021_01m,2015–2021,2021-01-15,2021-02-26,0.002919820536574136,-0.024577847642287876,0.0039866353495865425,-0.007749471505070105,-0.005360161737679392,-0.016063855733571164,0.0068593506282359495,-0.02367817425340457,-0.020014932878889224,-0.012584206047469015,3.093055462161225,2.5449112515748142,3.5963835315263144,3.0850147135919412,2.8617645478816653,3.7816099286241984,3.226729725141837,2.2006335106264325,3.234016266617231,2.3134821762441793,0.0076289845802408884,0.005990547727920264,0.00901979243829764,0.007521004901045186,0.006890636038724812,0.009461693742759791,0.007973487732749241,0.004955905727849444,0.007947333901445659,0.005350944782036394,0.1241090402663124,0.26521950838037983,0.15844969733936035,0.09027704535460385,0.1309310497491267,0.26216611068968443,0.017233283693642566
dev_2021_02,2015–2021,2021-02-01,2021-03-16,0.02771899735770056,0.026336326981005076,0.04575600343999242,0.032409004316803935,0.040483259514063175,0.022258872290300324,0.039800727250527634,0.033040256634199405,0.039327408020980226,0.0290199960098787,4.015580074728082,3.5240013479219745,3.941619285624219,3.6149395278188448,3.930694686808386,4.831527518616469,3.7925644089492647,3.603129272732641,3.612889660704433,3.756380554771515,0.01070362689684912,0.009217913965861545,0.010521909908100775,0.009488314512098394,0.010459479539814088,0.013122499811059377,0.010064160954683606,0.009492438041403282,0.00951733379378335,0.009935442378595442,0.07194061747886711,0.2356882292859051,0.2621509620944199,0.10472012621950566,0.12107510754633725,0.3396779372630826,0.05577230363086558
dev_2021_02m,2015–2021,2021-02-17,2021-03-23,-0.017324590125446182,-0.009718932733551733,0.006126032834259831,0.010102612076184903,-0.003935276795628773,-0.028202059902216248,-0.010578949769651902,-0.010958668348828415,0.0002598547039844856,-0.004457019668818285,4.140654248468782,3.746771706722326,3.5590327521254252,3.5813464100260646,4.030073715608737,4.4977141403099505,3.7513201393024724,3.836438907025079,3.6692265895577765,3.897423901745857,0.010514381828395609,0.009342116617581041,0.008975185990591578,0.008940691465025484,0.010235288709766779,0.011526401955512088,0.00940558682018935,0.009594780195213056,0.009157623737837944,0.009780623993748459,0.05023782919051814,0.266463199630381,0.26593211799845956,0.0842657214946861,0.1279054669694114,0.35600825109287915,-0.008902054310647651
dev_2021_03,2015–2021,2021-03-02,2021-04-07,0.06742883429979041,0.08250636040415649,0.0745944545464563,0.09467738887189081,0.0901369616112686,0.03560990288702848,0.07004958992286481,0.07114940278769666,0.05387945362248314,0.09059167036355809,3.9932621405710123,2.7797817056075935,3.3041699477845357,2.863401285265329,3.3705118902853504,5.693560334944558,3.6844608661785454,3.3717858248847294,3.481384322706679,2.940005956952125,0.010180892850519234,0.00662825798564548,0.00814342406572337,0.006874619342836268,0.008500879609051966,0.015039331448812268,0.009290209082788214,0.008343617819607518,0.008688403280708022,0.007068747370304198,-0.013313112918872314,0.18677217556668138,0.3067776275607048,0.10207044556180883,0.15127667418516327,0.0710197503707436,0.03298357838522628
dev_2021_03m,2015–2021,2021-03-15,2021-04-20,0.13248764882583042,0.14911969006445203,0.1506651023552168,0.1812528576710979,0.12908092276062777,0.06138432984085185,0.11991840893341421,0.17293217625187296,0.08969197946566632,0.17385762731247212,4.379383383037599,2.5758210152513312,3.543583159245758,2.444961674013089,4.004105027427241,6.414605809668557,4.302174900199419,2.8864385462268887,4.166627205526219,2.745220992102953,0.011868121244666376,0.006365089407466259,0.009403388746534748,0.005987564558639076,0.010699026100480463,0.01758044209921635,0.011600349850610309,0.007364595190978187,0.011167517149809203,0.006937936287733211,0.005950190181601416,0.16766199774504703,0.23901857195534457,0.09159021364299019,0.15907299575681563,-0.040950506885933824,0.0295748613678375
dev_2021_04,2015–2021,2021-04-01,2021-05-10,0.11909935521393944,0.12353954485343,0.11556786687110154,0.14751684891692762,0.1281253295832232,0.03840464404615096,0.11512105999968969,0.171355604547486,0.030812915011641406,0.13322177451185824,3.527924927044199,3.2152221071491707,3.5345742217727376,2.856186925865191,3.8843147041923456,3.8762914773730186,3.6990974369548724,2.622857854175461,3.551427197840765,3.157383832608147,0.0092877646749634,0.008628282511309072,0.009343256509815349,0.007526692713625648,0.010328773109985707,0.010133388573469352,0.009822262161365536,0.0067761977718518536,0.009211985346245182,0.008461763829926427,-0.00480054598068379,0.15942831508895472,0.16383965904388617,0.07381998741015436,0.14772672180243446,-0.012547126880201431,0.027458233382131134
dev_2021_04m,2015–2021,2021-04-15,2021-05-19,-0.023370911660341664,-0.04416259308600401,-0.026191621179874502,-0.019178555869221903,-0.013853945830743397,-0.07991046326047169,-0.015844698389845258,-0.022709576194329673,-0.08939648977176895,-0.01991532662130735,3.311762588998327,3.1365973719875058,3.3692741157703225,2.3761899250146046,3.292014476053535,3.172961623634657,3.069145236475344,2.335166978396493,2.8521254612336504,2.7812676376020837,0.008643759276794189,0.008020549394233942,0.008893067068684549,0.005903100193023514,0.00863283082805361,0.007976201429683171,0.007985055204514343,0.0057183072630501135,0.007028014247037376,0.0070980111255846,0.01959330052853517,0.13130000806154835,0.13875025027939672,0.11039062172776351,0.14105067220387893,0.022258156821494346,-0.047135607597483135
dev_2021_05,2015–2021,2021-05-03,2021-06-03,-0.036943138715029855,-0.03553170926850824,-0.023320383989846927,-0.03190194932726376,-0.03991643839007064,-0.04540340189415737,-0.016534910429764293,-0.02529939873951037,-0.052562113086021434,-0.03233297604283902,3.7423053952941028,3.0750040009080637,3.8308100734157486,2.683257492646348,4.215226430820179,3.225840339429317,3.559225691317288,3.0272586061674365,2.671460802176378,2.6657872722147853,0.008662000973063433,0.0069149021540082225,0.009018877893995,0.005864267892038788,0.009944514879471273,0.007271164139314082,0.0082823904309911,0.0067396716731975585,0.005813128213857306,0.005846682585887896,0.03802147856261157,0.03994144447649311,0.10668656954184051,0.16074712335611005,0.1505727513680688,0.09803465288212154,-0.021337125674028828
dev_2021_05m,2015–2021,2021-05-17,2021-06-18,0.23738796427809472,0.21029816308052607,0.23114261267927638,0.23378402592713798,0.2355768047611031,0.1936427177478417,0.23902189891387993,0.23353065269805184,0.21416504611591414,0.23169184178358448,4.770170003684909,2.8732942006025217,4.396410336394986,2.8658723259196726,5.236146030773708,4.298918446365667,4.745581590749989,3.1730417160440862,3.1268913251019335,2.7946729869032145,0.014038755127918847,0.00775116412989984,0.01281158362355337,0.007814174204018216,0.015558240740399543,0.012482115926362182,0.014014689340893656,0.008824887983311873,0.008588485262674058,0.007584094430977614,-0.07263578483889824,-0.04019359069558056,0.22068285094596848,0.131380638176394,0.23903404682398546,-0.028061303742768606,0.07018226650591032
dev_2021_06,2015–2021,2021-06-01,2021-07-05,0.164392638229782,0.11890638910896412,0.14796593672698166,0.12867469306459078,0.11545323646300609,0.08558899892246274,0.1456846535510261,0.10950661281471441,0.1143262426003453,0.137613822177995,4.041275084261998,3.4996236350519623,3.449930823807307,3.202274058032303,3.804560882679491,3.5500066485114505,3.8301255484963748,3.1233657436609343,3.2637699352281677,3.252941827090974,0.01068358291260777,0.009025590092237308,0.00886899727104033,0.008129182483347486,0.009876554535019963,0.00895027596247077,0.010005482483204462,0.007865644434226325,0.008312904553057294,0.008311525578578382,-0.008318219866071052,0.027351137045653735,0.29583611582341296,0.0830121579509077,0.3078414815344979,-0.06661211076236451,0.01823486425020586
dev_2021_06m,2015–2021,2021-06-15,2021-07-16,0.14598131278044302,0.14035684678307003,0.1583551086176127,0.13151775381544617,0.1072803035047376,0.09874483318489946,0.14830718809085108,0.1434488342741611,0.11217697952207728,0.13734765743931354,3.0038844608329387,2.9471330343683215,2.9315000543180725,2.7080538909877236,3.5395872515074602,3.0701252035196696,2.8660640304397935,2.675710827127983,3.3191434501066057,2.6997187766353816,0.007786259153893426,0.007584734133725813,0.007602419839125649,0.006866744646872343,0.009361372280109052,0.007899456125072965,0.007340978044871794,0.006780241582072556,0.008689290506123867,0.006871054355605838,0.07095780823435069,0.023721366581282693,0.21548981071201911,0.11005744046162227,0.3098849472832017,0.19468642959955607,0.013033944340447814
dev_2021_07,2015–2021,2021-07-01,2021-08-03,0.011408097724094235,0.019089886303225168,0.006476239342720236,-0.0031945096172266707,0.005249775592089279,-0.03735355298205145,0.001428073179743361,-0.0044011636136677135,-0.02878084513812995,0.01466648138576021,3.646025805634647,2.966998065755346,3.64252784387682,3.2712084984280394,4.236960148963911,4.8756238321303,3.491901833016356,3.636566159178712,4.095837549746822,3.186594196193871,0.009469201812353119,0.007412523799534934,0.009461596039229553,0.008266907656163107,0.011228457409119322,0.012843121834080826,0.009002125895654824,0.009345535730760187,0.010651840210647133,0.008075876857274768,0.009077705357320059,0.031168808521278124,0.13439777497171698,0.11421339063949487,0.30748875382386975,0.22374671678128344,-0.0010472787953348963
dev_2021_07m,2015–2021,2021-07-15,2021-08-17,-0.1013001635850943,-0.09876690186348114,-0.10527495382764362,-0.09829368193171106,-0.10720774035564473,-0.13488847203277132,-0.1059590401965067,-0.10647093964920495,-0.1276277142523714,-0.1062914729955734,4.106530735871184,3.7482480204817636,3.733143549426632,3.5864438084868553,4.198178619481217,5.126657816338602,3.816548167043511,3.4924777536474467,3.8335286365300862,4.125328566654501,0.010194370173816,0.00917089392970098,0.009159904354033516,0.008710847052882224,0.010475043856169382,0.012906368876060257,0.009349772668821232,0.008452015698631228,0.009291083060845109,0.010210358297891912,0.012977671891582544,0.007168458781362153,0.13230983964556187,0.09341299003895802,0.3191697380840308,0.3520674744059038,-0.04132391956115708
dev_2021_08,2015–2021,2021-08-02,2021-09-02,0.009988472075236121,-0.0048952819206637965,0.00625732917397448,-0.0028226920419081036,0.005429491476007353,-0.006917280024327344,0.0074071967621818224,-0.004368079224040589,-0.011342889051028204,-0.00393896172064967,3.2965266299146294,2.0987493526608203,3.669096808054428,2.097254607209494,3.533864092270825,4.411968658209173,3.744627189555109,2.0294928948926554,2.398775244718651,2.0238682724531634,0.008068794568720939,0.004638405018695235,0.009079923553853462,0.004647731301758014,0.008693259928602993,0.011188905444884337,0.00930095748232857,0.004476289263436171,0.00550971115292873,0.004433783538067543,-0.01375028322982301,-0.004028171751912211,0.13844172997237478,0.10159384660515677,0.31356526914122695,0.11835828807852788,0.02829835177042939
dev_2021_08m,2015–2021,2021-08-16,2021-09-16,0.027279180417384197,0.04421046110395421,0.03735132507548622,0.04411836090191157,0.060203286218769136,0.03577613833362503,0.03472925508811864,0.04954011591119145,0.03071171306003939,0.03821432241216649,2.6780528345826218,2.5203071675932254,2.482206292829611,2.3407115275034887,2.2245144450184138,2.292472156474821,2.2914266319523704,2.3122685673874006,2.480787104631103,2.3405524017307435,0.00647483516286406,0.006151990594209617,0.005830039241172881,0.005553555938506988,0.005185384480714136,0.005311834067704802,0.0053101419103182826,0.005493649360340577,0.005878365630228436,0.005553187299238184,-0.027896272672119107,0.042124946512798994,0.12572092957520176,0.08839130934887961,0.13947496097616033,-0.21902171502008694,0.03280510436607274
dev_2021_09,2015–2021,2021-09-01,2021-10-06,-0.06357778510413337,-0.07090643193936741,-0.06582224096658607,-0.06505864342923484,-0.05979174918548136,-0.07272904604833708,-0.06277767138818768,-0.06588226937680264,-0.07257257009695373,-0.07594031480731889,3.7780543507427526,3.218656792322302,3.8031935277418634,3.5792741491088353,3.239279295580637,3.5343114255820822,3.373009858470139,3.4185209384195763,3.519311435217741,3.7343277665299803,0.009538110186695944,0.007896677797660113,0.00962495191533367,0.008973574423425126,0.007979183879806876,0.008818436221012183,0.008429314898032676,0.008521427999218258,0.008825586455631973,0.009359259125318108,0.013723432265468394,0.024831378596259817,0.15983710051528618,0.09205361074341989,0.14057605460483866,-0.055768473209773295,-0.05236911851713493
dev_2021_09m,2015–2021,2021-09-15,2021-10-21,-0.0249149811048911,-0.022228112432761904,-0.009948939896093134,-0.022177697631110438,0.0011097629444327684,-0.011363767900946842,-0.009765153300430485,-0.014521664793354483,-0.01654440914494304,-0.027848642303322513,4.4340279663168305,4.6037293397304815,4.304875377815485,3.5225764425058186,3.7225626147626203,3.5272285583814647,3.9356363844451394,3.225146783282029,2.9737104116025397,3.809358938226244,0.011220667602893251,0.01178819866222733,0.010866496396972753,0.008657785905749072,0.009236695783495405,0.008703161240598377,0.009863100494708083,0.007856495482392808,0.007172245457351731,0.009428120029804513,0.053963525646690234,0.052744126231755215,0.1674997788053244,0.08284683779568602,0.16310204988511687,0.3079181455673994,-0.0388418062353702
dev_2021_10,2015–2021,2021-10-01,2021-11-04,0.08497495884611528,0.09207152574115662,0.09039801110582002,0.11504200057094716,0.09112085049968988,0.10064868239705316,0.09303470961279348,0.10477509822466535,0.11384581079083733,0.09013954542599456,4.262980300823995,3.592787702706989,4.259543061699267,3.160155971300438,4.64211146711734,3.6659523262063773,4.415292861889354,3.2295901595951815,2.5268593023723978,3.4553804592025115,0.011249284762009927,0.009226934535329315,0.011225103727058431,0.007977576734835626,0.012421805631506123,0.009537456906085333,0.01171409676660774,0.008256442972738648,0.0060946818840827656,0.008806159513368425,-0.023512667675438918,-0.01680930811948561,0.15940166341224107,0.07518679836631151,0.18666150434987014,-0.03422296715535367,-0.006567013026140323
dev_2021_10m,2015–2021,2021-10-15,2021-11-17,0.16296295033482355,0.18267382635394558,0.17076092861976577,0.20674388315897252,0.16163006689985004,0.18384877134471633,0.15766497353839637,0.18596152331599125,0.19877748687758556,0.19741111679064804,3.7608987321370715,3.0946700794536444,4.398479074161376,3.267979758238922,4.61802562718474,3.9280629223294605,4.602538893768389,2.9475966310996373,2.6034041204030673,2.567776551888433,0.0101141507029296,0.008091147987456956,0.01212386322611876,0.008682294966192841,0.012759964720482065,0.010623211467265595,0.012722089997665744,0.007741690469375427,0.006601632140699396,0.006451337681271959,-0.06150581220178872,-0.0376725691697843,0.17245662372592108,0.09182473221132553,0.2314968467674457,-0.2545249815897017,0.06704326852342285
dev_2021_11,2015–2021,2021-11-01,2021-12-02,0.08004872035945465,0.11232354618477536,0.08713749534513937,0.10285399335727385,0.08838082742801734,0.10659281896733241,0.07983547331646368,0.09947288870443449,0.11344224336395281,0.12147113616153105,3.5734114078593437,3.265264131541631,4.008430776134455,3.355868070967931,3.642599490906849,3.4110855402017766,3.880302839089401,3.5113605114571396,2.9856400867482664,2.907025965627822,0.009297024273938675,0.008581895197119693,0.01059614122273008,0.008725043726616307,0.009591962985267512,0.008866768641443739,0.010197034987614742,0.009230510843767267,0.007627365976555967,0.007457301846670701,-0.009120758644039955,-0.019140440266495418,0.1628172456194874,0.09396035319354974,0.224660703288463,0.1940965792560505,0.04418262050931796
dev_2021_11m,2015–2021,2021-11-15,2021-12-16,0.08168103599087928,0.08388594361699053,0.09197227442351341,0.10190178198244637,0.07713725685846673,0.10548828564809365,0.0913042291145747,0.0943155046688462,0.09954890728248889,0.1119082251172605,2.961151878789144,2.7447619462385617,3.0392595401552143,2.1603518891643514,3.1912386048849815,2.51845566097271,2.894245224677131,2.7008680679075288,2.2091022167237497,2.6865776287083043,0.0075094992533776194,0.006797297265195998,0.0077570160281121864,0.005056017045514569,0.008222251400332944,0.00626808933175222,0.0072743269427148335,0.006710893582543515,0.005241960569000023,0.006744220497716385,0.025321078519208458,0.039821292159856504,0.1005249329277856,0.10145206937635137,0.21890020510415037,0.24882865504350005,0.016821804973885177
validation_2022_01,2022–2024,2022-01-03,2022-02-14,-0.05939833012767137,-0.07221411455669391,-0.03585631194146721,-0.03880138768088459,-0.045698893462500556,-0.072044998510572,-0.05148855547801878,-0.058451531985662886,-0.07494828360805561,-0.050653539415452475,4.214566162644671,3.652987695754037,4.10241775355487,3.510616517748912,4.0069726601882465,4.8219257250484375,3.9867379359895723,3.5019028458664265,3.950921132844452,3.359275799723073,0.010510875202346533,0.008811144293086137,0.010355152624641461,0.008596181833412667,0.010042893831081066,0.011994270071829304,0.009913732038081768,0.008501478993758419,0.009590067348888152,0.008122504028630158,0.026093066774418205,0.09398496240601555,0.08982328591918468,0.05849442414950518,0.12331990075362889,0.1964847186858093,0.002756829162247683
validation_2022_01m,2022–2024,2022-01-17,2022-03-01,-0.030887773670436602,-0.01935479390003203,-0.01208830545901085,-0.012808001197478491,-0.027134941867103857,-0.001011262169264393,-0.016928038357093667,-0.013891275693112326,-0.0035482463605877035,-0.01570258761303356,3.6744688689700875,2.6237844544126148,3.745201529104876,2.781465462545067,3.6847048044410693,4.432766925991777,3.446418700605904,2.7756771977270773,3.6902041011962567,2.6272676085096576,0.009125129948468778,0.0062228910939368925,0.009441729988994106,0.006700000781800088,0.009197011191866111,0.011361495537447652,0.008536259938987021,0.006669295529048541,0.00930187836524143,0.006224139216810614,0.05807814025173962,0.1043350206571038,0.11597270061625196,0.0816378728456605,0.0760735171318907,-0.12146666606257411,-0.04457323659949111
validation_2022_02,2022–2024,2022-02-07,2022-03-11,-0.02470599735037915,-0.03201500120389966,-0.025477262786853583,-0.03802529794140852,-0.03253744020701854,-0.004831142067331595,-0.0216074079076074,-0.03341684997285166,-0.016643099185875143,-0.03785356308252519,3.2576572619650443,2.948776000972688,3.3224759138467537,2.883582690721037,3.342954167325228,3.23313724408741,3.115769757006152,3.1035182845146245,3.543115824513643,3.102090173047569,0.008139568566462028,0.007219142844714818,0.008329617457174558,0.006995367433603603,0.008364126100519209,0.008211759788816587,0.007737618998920187,0.007649590345053992,0.00902622697085677,0.00764707032979753,-0.003955096789337251,0.062204238357410374,0.16733020116984043,0.08747037890771524,0.095078755120144,-0.2465965316200917,-0.05051225009623643
validation_2022_02m,2022–2024,2022-02-15,2022-03-21,-0.03934463921552023,-0.04409210116880202,-0.043137425352833936,-0.035942262562032035,-0.03514587098491384,-0.03453661714688683,-0.030941821932719993,-0.030720108914812916,-0.034339757516002045,-0.034166640001560555,3.6048150522309355,3.294146798680909,3.2310803028197728,2.7770719243938418,3.289256063820762,3.461004522428566,3.0687570845923133,2.7158937918553927,3.16845096061409,2.8517563354098003,0.00890846051250019,0.008075774312319973,0.007898981111479294,0.0066140822416741124,0.008058630179848647,0.00855694327815225,0.007433689054158354,0.006472466414736539,0.007711133677717237,0.006845207524203504,-0.013515046219517352,0.03844212557371623,0.15917588549499254,0.08399779529680095,0.10790246506374777,-0.17290127660799398,-0.039943917800570106
validation_2022_03,2022–2024,2022-03-01,2022-04-01,-0.02513186626009567,-0.032936629832685305,-0.01587444982073949,-0.03678932561155612,-0.015198438133494752,-0.03584258182056721,-0.018837637959532638,-0.043201900860701525,-0.03890119803695857,-0.043087933029429926,3.6755944619671843,2.9387080147025286,3.6831438427437666,2.8851079236747,3.4729348993582234,3.2378083620441522,3.6272746992338933,2.871943420096613,2.636960394973248,2.7889640032343506,0.009075848474695534,0.00696804717804732,0.009079651716767053,0.00680687366538901,0.008524842131908733,0.0077686850220390355,0.008962399477673983,0.006791994766470307,0.006073840160424653,0.0065190645782121645,-0.04641814717035791,0.0035924806503152763,0.17348208696858353,0.08056745868979993,0.15189741365572945,0.13808174726235012,-0.011191357774424364
