total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,official_compliance,trade_count,universe_track,planner,candidate_id,status,phase,varied,anchor,search_seed,pair_id,parent,elapsed_seconds,path,target_count,replacement_margin,max_replacements_per_day,volatility_spike_ratio,one_day_chase_return,volume_low,volume_high,four_hour_mode,return_short,return_long,ema_fast,ema_slow,macd_fast,macd_slow,macd_signal,momentum_weight,long_return_fraction,track
2.0669492172874984,0.2630001285657273,0.3392435621189837,2.169027760800213,2.0669492172874984,0.262714994070103,0.3359798772312808,2.186800996485544,116569334.54265444,57210428.96267836,59358905.57997608,24.724682492044767,0.0,6.0390046536917685,128,4,1541,417,2025-01-02,2026-09-21,3066949217.2874985,0,0,7,11,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,12,405,116569334.54265444,3066949217.2874985,0,0,0,0,0,0,0.209420149697117,0.0105238589112855,0.8727701573536448,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1541,official_ex_post,COMPLIANCE_GUARD_V2,a0016,COMPLETE,ofat,one_day_chase_return,anchor_p052,,,,5.650273250001192,trials/a0016,20,0.0,4,3.0,0.03,0.5,3.0,coverage_only,20,50,30,90,12,26,9,0.75,0.4666666666666666,official_ex_post
2.3129812562174266,0.278714827779047,0.3552673612030118,2.2186013342658644,2.3129812562174266,0.2784139947968568,0.3522562851257858,2.23451739978036,126062359.58947308,61652677.73047464,64409681.858998425,26.294968051538834,0.0,3.34085946420412,121,5,1574,417,2025-01-02,2026-09-21,3312981256.217427,0,0,7,10,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,0,11,406,126062359.58947308,3312981256.217427,0,0,0,0,0,0,0.2085587835620848,0.0111335030247412,0.8762001211438949,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1574,official_ex_post,COMPLIANCE_GUARD_V2,a0017,COMPLETE,ofat,one_day_chase_return,anchor_p052,,,,5.943679250005516,trials/a0017,20,0.0,4,3.0,0.055,0.5,3.0,coverage_only,20,50,30,90,12,26,9,0.75,0.4666666666666666,official_ex_post
2.1484055994143705,0.2744651639979842,0.3492385937152053,2.162272751191904,2.1484055994143705,0.2741689179229162,0.3460430665253622,2.179017779694042,113703329.62713774,55698753.794811465,58004575.83232628,24.36333053935145,0.0,5.784000758557476,115,4,1518,417,2025-01-02,2026-09-21,3148405599.4143705,0,0,7,15,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,16,401,113703329.62713774,3148405599.4143705,0,0,0,0,0,0,0.2091145579791147,0.0113543635002032,0.8722443782253607,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1518,official_ex_post,COMPLIANCE_GUARD_V2,a0018,COMPLETE,ofat,one_day_chase_return,anchor_p052,,,,5.9261823749984615,trials/a0018,20,0.0,4,3.0,0.07,0.5,3.0,coverage_only,20,50,30,90,12,26,9,0.75,0.4666666666666666,official_ex_post
2.087148838933172,0.2815410653084813,0.356343572047904,2.0929133600291827,2.087148838933172,0.2812357651514841,0.3536075825988998,2.10634021023719,120780980.54707342,59263551.59021246,61517428.95686099,25.66324214695945,0.0,7.254401816698917,99,6,1574,417,2025-01-02,2026-09-21,3087148838.933172,0,0,7,15,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,3,SELF_FINANCING,0,17,400,120780980.54707342,3087148838.933172,0,0,0,0,0,0,0.207195533944695,0.0106047532312562,0.8698234088544591,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1574,official_ex_post,COMPLIANCE_GUARD_V2,a0019,COMPLETE,ofat,volume_low,anchor_p052,,,,6.090621708004619,trials/a0019,20,0.0,4,3.0,0.095,0.2,3.0,coverage_only,20,50,30,90,12,26,9,0.75,0.4666666666666666,official_ex_post
2.2869495620262668,0.2663869278909663,0.3586749179999019,2.1876363755409707,2.2869495620262668,0.2613012185743081,0.3558134755341985,2.202337002982164,121761056.16196088,59606183.58341829,62154872.57854258,24.47803123502994,0.0,3.332607881705313,115,5,1424,417,2025-01-02,2026-09-21,3286949562.0262666,0,0,7,12,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,0,13,404,121761056.16196088,3286949562.0262666,0,0,0,0,0,0,0.2062695707083613,0.0091383317483603,0.8765919657230045,20,29,True,UNKNOWN_BLOCK_SUBMISSION,1424,official_ex_post,COMPLIANCE_GUARD_V2,a0020,COMPLETE,ofat,volume_low,anchor_p052,,,,6.003270499997598,trials/a0020,20,0.0,4,3.0,0.095,0.8,3.0,coverage_only,20,50,30,90,12,26,9,0.75,0.4666666666666666,official_ex_post
2.314795545093678,0.2554301757258012,0.3479686781841913,2.258795010012212,2.314795545093678,0.2481802215872727,0.3447263163229611,2.2767509989134176,125646848.16333804,61377621.42190621,64269226.74143181,24.65560905916663,0.0,6.589013793453897,115,4,1541,417,2025-01-02,2026-09-21,3314795545.093678,3,0,7,17,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,3,18,399,125646848.16333804,3314795545.093678,3,3,3,0,0,0,1.0,0.009184470753128,0.8648800187213465,0,30,False,UNKNOWN_BLOCK_SUBMISSION,1541,official_ex_post,COMPLIANCE_GUARD_V2,a0021,COMPLETE,ofat,volume_low,anchor_p052,,,,6.000946625004872,trials/a0021,20,0.0,4,3.0,0.095,1.0,3.0,coverage_only,20,50,30,90,12,26,9,0.75,0.4666666666666666,official_ex_post
1.8121576780142648,0.2823099277410126,0.34557749249865,1.9834831702289712,1.8121576780142648,0.2820022979902463,0.3415897468089379,2.002605245917344,112832543.46795404,55314614.96861087,57517928.49934319,25.348294707564804,0.0,5.134198694242282,99,4,1566,417,2025-01-02,2026-09-21,2812157678.014265,0,0,7,13,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,15,402,112832543.46795404,2812157678.014265,0,0,0,0,0,0,0.2096230178193727,0.0114177583748312,0.8703180619616345,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1566,official_ex_post,COMPLIANCE_GUARD_V2,a0022,COMPLETE,ofat,volume_high,anchor_p052,,,,6.127380749996519,trials/a0022,20,0.0,4,3.0,0.095,0.5,2.0,coverage_only,20,50,30,90,12,26,9,0.75,0.4666666666666666,official_ex_post
2.147816229960791,0.2668494970156838,0.3515850458516026,2.150047787253212,2.147816229960791,0.2665616307483335,0.34790302757286,2.169082305703694,116961179.76267172,57397410.089692354,59563769.67297936,24.09334682494227,0.0,5.9420335661683366,113,4,1439,417,2025-01-02,2026-09-21,3147816229.960791,0,0,7,12,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,14,402,116961179.76267172,3147816229.960791,0,0,0,0,0,0,0.206129425441207,0.0133665497916202,0.8714942447984749,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1439,official_ex_post,COMPLIANCE_GUARD_V2,a0023,COMPLETE,ofat,volume_high,anchor_p052,,,,6.144434792004176,trials/a0023,20,0.0,4,3.0,0.095,0.5,5.0,coverage_only,20,50,30,90,12,26,9,0.75,0.4666666666666666,official_ex_post
1.8107946114248723,0.2599707769527075,0.3503413040140541,1.96049656077274,1.8107946114248723,0.2596896842056168,0.346392587782266,1.978854300400752,113168349.14818493,55384196.32121414,57784152.82697078,24.1309210730153,0.0,6.86247061964073,109,5,1478,417,2025-01-02,2026-09-21,2810794611.4248724,0,0,7,14,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,15,400,113168349.14818493,2810794611.4248724,0,0,0,0,0,0,0.2167467029535247,0.0117326795410418,0.8688144429493649,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1478,official_ex_post,COMPLIANCE_GUARD_V2,a0024,COMPLETE,ofat,four_hour_mode,anchor_p052,,,,6.0396522090013605,trials/a0024,20,0.0,4,3.0,0.095,0.5,3.0,strict,20,50,30,90,12,26,9,0.75,0.4666666666666666,official_ex_post
2.970127181480759,0.2676833758619822,0.3265724859246253,2.719191252573954,2.970127181480759,0.2674001426645537,0.3219749713074716,2.7533685427261947,170404479.5072731,83339604.15320021,87064875.35407291,30.4088516784984,0.0,7.680190625449777,163,20,1939,417,2025-01-02,2026-09-21,3970127181.480759,0,0,7,23,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,0,31,386,170404479.5072731,3970127181.480759,0,0,0,0,0,0,0.2255342892605683,0.0594257998276919,0.853525686739017,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1939,official_ex_post,COMPLIANCE_GUARD_V2,a0025,COMPLETE,ofat,return_pair,anchor_p052,,,,7.205735957999423,trials/a0025,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,5,20,30,90,12,26,9,0.75,0.4666666666666666,official_ex_post
2.8595714781033674,0.2924461881552479,0.3454990052601731,2.539185351170898,2.8595714781033674,0.2920346160361198,0.3424657251394916,2.5586157727929737,145016931.703022,71002775.23715855,74014156.46586344,26.55755445385165,0.0,14.119266272751002,110,16,1772,417,2025-01-02,2026-09-21,3859571478.1033673,0,0,7,31,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,40,377,145016931.703022,3859571478.1033673,0,0,0,0,0,0,0.2293221383427655,0.0170469596026351,0.8562774478036003,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1772,official_ex_post,COMPLIANCE_GUARD_V2,a0026,COMPLETE,ofat,return_pair,anchor_p052,,,,7.673200292003457,trials/a0026,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,10,30,30,90,12,26,9,0.75,0.4666666666666666,official_ex_post
1.26506777728927,0.3164609881891245,0.3594237035318187,1.5563148280614112,1.26506777728927,0.3089688411295797,0.3556754151666457,1.5689350667640298,95911760.08518907,47140856.21373487,48770903.87145421,23.37384669299118,0.0,3.882027115430568,80,4,1335,417,2025-01-02,2026-09-21,2265067777.28927,0,0,7,9,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,10,407,95911760.08518907,2265067777.28927,0,0,0,0,0,0,0.2096757861998518,0.0122321657228599,0.8746370657827468,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1335,official_ex_post,COMPLIANCE_GUARD_V2,a0027,COMPLETE,ofat,return_pair,anchor_p052,,,,6.012969417002751,trials/a0027,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,40,120,30,90,12,26,9,0.75,0.4666666666666666,official_ex_post
2.756677347537812,0.2522104032156396,0.3393893570640262,2.530378293192148,2.756677347537812,0.2519341548458851,0.3359253125338517,2.552973171393927,146378651.87064427,71544763.99779569,74833887.87284856,26.591496814500523,0.0,7.717974304602719,149,12,1686,417,2025-01-02,2026-09-21,3756677347.537812,0,0,7,10,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,18,399,146378651.87064427,3756677347.537812,0,0,0,0,0,0,0.2080660586747758,0.0151342109501601,0.8650421779184148,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1686,official_ex_post,COMPLIANCE_GUARD_V2,a0028,COMPLETE,ofat,ema_pair,anchor_p052,,,,6.414010291999148,trials/a0028,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,20,50,5,20,12,26,9,0.75,0.4666666666666666,official_ex_post
2.693624147702104,0.2516617675007493,0.3464666160329252,2.4560821687362946,2.693624147702104,0.2513838819967149,0.3432383894456232,2.475920904984656,130781795.3595008,64091452.516343005,66690342.84315778,24.81396500241804,0.0,5.910427004646165,125,7,1572,417,2025-01-02,2026-09-21,3693624147.702104,0,0,7,15,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,18,399,130781795.3595008,3693624147.702104,0,0,0,0,0,0,0.2111922135937341,0.0068950051017585,0.8696194689742898,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1572,official_ex_post,COMPLIANCE_GUARD_V2,a0029,COMPLETE,ofat,ema_pair,anchor_p052,,,,6.4518244589999085,trials/a0029,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,20,50,10,30,12,26,9,0.75,0.4666666666666666,official_ex_post
2.0727910782003307,0.2969856534602074,0.3611185954398347,2.062280478661836,2.0727910782003307,0.2966664419888285,0.3580775360271341,2.076720862311774,128407945.8693924,62856382.5552071,65551563.31418531,26.643767144069187,0.0,6.29687674913243,118,5,1554,417,2025-01-02,2026-09-21,3072791078.2003307,0,0,7,14,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,4,SELF_FINANCING,0,16,400,128407945.8693924,3072791078.2003307,0,0,0,0,0,0,0.2121824549744889,0.0101135133835495,0.8722679811903051,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1554,official_ex_post,COMPLIANCE_GUARD_V2,a0030,COMPLETE,ofat,ema_pair,anchor_p052,,,,6.235464416000468,trials/a0030,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,20,50,50,150,12,26,9,0.75,0.4666666666666666,official_ex_post
1.7783168506163205,0.2618732398717142,0.3457851875255309,1.961438245310048,1.7783168506163205,0.2615870266309664,0.3418101648849328,1.98023119969756,104222362.75417128,51142434.075905904,53079928.678265385,23.144604172239667,0.0,4.23276509834707,102,4,1514,417,2025-01-02,2026-09-21,2778316850.61632,0,0,7,12,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,0,13,404,104222362.75417128,2778316850.61632,0,0,0,0,0,0,0.2095237619671361,0.011999026181138,0.8721060755278586,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1514,official_ex_post,COMPLIANCE_GUARD_V2,a0031,COMPLETE,ofat,macd_tuple,anchor_p052,,,,5.845014040998649,trials/a0031,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,20,50,30,90,6,13,4,0.75,0.4666666666666666,official_ex_post
2.464150756008592,0.2587805154017347,0.351401854850651,2.316333663847741,2.464150756008592,0.2584979948986824,0.3482161334098407,2.3343032608998007,120122433.08935334,58788977.092167415,61333455.99718592,24.290882712037696,0.0,6.194886058345713,122,5,1531,417,2025-01-02,2026-09-21,3464150756.008592,0,0,7,10,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,11,406,120122433.08935334,3464150756.008592,0,0,0,0,0,0,0.2092054992200545,0.0121484699407067,0.8723305764425889,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1531,official_ex_post,COMPLIANCE_GUARD_V2,a0032,COMPLETE,ofat,macd_tuple,anchor_p052,,,,5.892490707999968,trials/a0032,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,20,50,30,90,8,21,5,0.75,0.4666666666666666,official_ex_post
2.0981814323698376,0.2740803603101043,0.3556313198829414,2.102532282768077,2.0981814323698376,0.2737844965455733,0.3516084787611619,2.1225209162539938,119455928.63600948,58622977.967151314,60832950.66885816,24.72223872544632,0.0,9.201109975171608,120,3,1477,417,2025-01-02,2026-09-21,3098181432.3698378,0,0,7,16,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,17,400,119455928.63600948,3098181432.3698378,0,0,0,0,0,0,0.2251649198850061,0.0101849983227879,0.8717320895249163,20,29,True,UNKNOWN_BLOCK_SUBMISSION,1477,official_ex_post,COMPLIANCE_GUARD_V2,a0033,COMPLETE,ofat,macd_tuple,anchor_p052,,,,6.067187916996772,trials/a0033,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,20,50,30,90,24,52,12,0.75,0.4666666666666666,official_ex_post
2.492916426593143,0.2599387169663677,0.3453903005166475,2.364560111311055,2.492916426593143,0.2596549249692463,0.3414549927487301,2.387846925631528,118047684.38764912,57767772.424472585,60279911.96317653,23.279298837934817,0.0,7.055759129294104,128,5,1458,417,2025-01-02,2026-09-21,3492916426.593143,0,0,7,16,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,17,400,118047684.38764912,3492916426.593143,0,0,0,0,0,0,0.2050450544226165,0.0113886119499581,0.8717673740951757,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1458,official_ex_post,COMPLIANCE_GUARD_V2,a0034,COMPLETE,ofat,momentum_weight,anchor_p052,,,,6.137664750000113,trials/a0034,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,20,50,30,90,12,26,9,0.55,0.4666666666666666,official_ex_post
1.6836417292299055,0.2797279500677938,0.3606163901428293,1.8372295965925505,1.6836417292299055,0.279425999634225,0.356583884014725,1.8539243251529092,110147493.31126285,54125490.80695314,56022002.5043097,24.19578999514387,0.0,4.073713986564663,86,3,1506,417,2025-01-02,2026-09-21,2683641729.2299056,0,0,7,9,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,11,406,110147493.31126285,2683641729.2299056,0,0,0,0,0,0,0.2088825911259091,0.0186044576742629,0.8679381915614961,20,29,True,UNKNOWN_BLOCK_SUBMISSION,1506,official_ex_post,COMPLIANCE_GUARD_V2,a0035,COMPLETE,ofat,momentum_weight,anchor_p052,,,,6.091390333000163,trials/a0035,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,20,50,30,90,12,26,9,0.95,0.4666666666666666,official_ex_post
2.1868732956015893,0.2794913468390664,0.3582457929221031,2.137558755075159,2.1868732956015893,0.2791858001214473,0.3546923799220066,2.155378317469941,107424229.61476567,52759229.49151819,54665000.12324747,23.170825136360516,0.0,4.797313955873745,87,6,1477,417,2025-01-02,2026-09-21,3186873295.601589,0,0,7,15,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,17,400,107424229.61476567,3186873295.601589,0,0,0,0,0,0,0.211931397121176,0.0113533010480641,0.8738568623873756,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1477,official_ex_post,COMPLIANCE_GUARD_V2,a0036,COMPLETE,ofat,long_return_fraction,anchor_p052,,,,6.24511050000001,trials/a0036,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,20,50,30,90,12,26,9,0.75,0.15,official_ex_post
2.3534289079147483,0.268282567430731,0.3608098434598898,2.210576683808631,2.3534289079147483,0.2679871831444836,0.3571660235567521,2.2294459204238475,120830354.11569908,59266233.96578874,61564120.149910346,24.958128627861317,0.0,5.720787635513132,116,5,1477,417,2025-01-02,2026-09-21,3353428907.914748,0,0,7,10,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,11,406,120830354.11569908,3353428907.914748,0,0,0,0,0,0,0.2107175818098276,0.0093379656791179,0.8702240018268796,20,29,True,UNKNOWN_BLOCK_SUBMISSION,1477,official_ex_post,COMPLIANCE_GUARD_V2,a0037,COMPLETE,ofat,long_return_fraction,anchor_p052,,,,6.1828048750030575,trials/a0037,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,20,50,30,90,12,26,9,0.75,0.7,official_ex_post
1.8206408145978883,0.26121780890084,0.3567897079787683,1.937501005094373,1.8206408145978883,0.2609340388473353,0.3527439655699754,1.955636050793206,112662383.1615092,55142884.87238446,57519498.28912471,24.77786637542164,0.0,6.660633248474825,100,2,1501,417,2025-01-02,2026-09-21,2820640814.5978885,0,0,7,13,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,16,400,112662383.1615092,2820640814.5978885,0,0,0,0,0,0,0.2249802743395619,0.0119808353766723,0.8693085701177838,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1501,official_ex_post,COMPLIANCE_GUARD_V2,a0038,COMPLETE,ofat,long_return_fraction,anchor_p052,,,,6.123539792002703,trials/a0038,20,0.0,4,3.0,0.095,0.5,3.0,coverage_only,20,50,30,90,12,26,9,0.75,0.9,official_ex_post
1.5919477780226337,0.2696706915810997,0.3157436856907715,1.9834389728924264,1.5919477780226337,0.268416040339876,0.3111673885508312,2.0079766771815373,41029822.07804818,20265556.091766104,20764265.98628208,8.754153934708413,0.0,1.5837663944568177,36,2,689,417,2025-01-02,2026-09-21,2591947778.0226336,3,0,14,183,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,3,226,189,41029822.07804818,2591947778.0226336,3,3,0,0,0,0,0.2665406132860017,0.0102811787231514,0.8095176875413299,20,30,False,UNKNOWN_BLOCK_SUBMISSION,689,official_ex_post,COMPLIANCE_GUARD_V2,a0039,COMPLETE,ofat,target_count,anchor_p049,,,,23.03873454099812,trials/a0039,25,0.2,0,2.0,0.04,0.8,3.0,coverage_only,10,30,10,30,8,21,5,0.75,0.1999999999999999,official_ex_post
1.782975489776932,0.2625359479120837,0.3120886027054096,2.140791975551596,1.782975489776932,0.2613278412365653,0.3087916002247489,2.160330703292403,24679279.39464599,12295354.545829592,12383924.848816397,7.478375509178303,0.0,1.1897103617184532,32,2,524,417,2025-01-02,2026-09-21,2782975489.776932,6,0,7,265,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,6,305,108,24679279.39464599,2782975489.776932,6,6,0,0,0,0,0.273382482574395,0.0119615267428099,0.8007002641557047,20,30,False,UNKNOWN_BLOCK_SUBMISSION,524,official_ex_post,COMPLIANCE_GUARD_V2,a0040,COMPLETE,ofat,target_count,anchor_p049,,,,63.69806312500441,trials/a0040,30,0.2,0,2.0,0.04,0.8,3.0,coverage_only,10,30,10,30,8,21,5,0.75,0.1999999999999999,official_ex_post
2.3077471346267604,0.2538910275350561,0.328416269638725,2.368700573244026,2.3077471346267604,0.2536185055066291,0.3249590652500117,2.3904200265586595,127794948.9153791,62470610.06974067,65324338.84563845,25.751725103080005,0.0,5.771450557906888,103,9,1655,417,2025-01-02,2026-09-21,3307747134.6267605,0,0,7,48,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,57,360,127794948.9153791,3307747134.6267605,0,0,0,0,0,0,0.2304728629134513,0.011899561748994,0.8516676479624512,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1655,official_ex_post,COMPLIANCE_GUARD_V2,a0041,COMPLETE,ofat,max_replacements_per_day,anchor_p049,,,,9.564131250001084,trials/a0041,20,0.2,1,2.0,0.04,0.8,3.0,coverage_only,10,30,10,30,8,21,5,0.75,0.1999999999999999,official_ex_post
2.741621414734265,0.2538910275350561,0.3109852513877994,2.7237012596613663,2.741621414734265,0.2536185055066291,0.3074289582538405,2.751646324934828,151819422.98578334,74050192.2910237,77769230.6947596,27.65597807055218,0.0,6.188618089753221,126,13,1739,417,2025-01-02,2026-09-21,3741621414.734264,0,0,0,26,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,33,383,151819422.98578334,3741621414.734264,0,0,0,0,0,0,0.2304728629134513,0.011899561748994,0.8573618735267223,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1739,official_ex_post,COMPLIANCE_GUARD_V2,a0042,COMPLETE,ofat,max_replacements_per_day,anchor_p049,,,,7.622683333000168,trials/a0042,20,0.2,2,2.0,0.04,0.8,3.0,coverage_only,10,30,10,30,8,21,5,0.75,0.1999999999999999,official_ex_post
2.747088658141249,0.2538910275350561,0.3194394022196558,2.662858323416534,2.747088658141249,0.2536185055066291,0.3159298157203057,2.6888996743171405,144534024.11513546,70782593.25865708,73751430.85647836,26.78451170763442,0.0,11.574234346511574,119,14,1647,417,2025-01-02,2026-09-21,3747088658.1412487,0,0,0,27,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,34,383,144534024.11513546,3747088658.1412487,0,0,0,0,0,0,0.2304728629134513,0.011899561748994,0.8555466750628811,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1647,official_ex_post,COMPLIANCE_GUARD_V2,a0043,COMPLETE,ofat,max_replacements_per_day,anchor_p049,,,,8.120814832996984,trials/a0043,20,0.2,4,2.0,0.04,0.8,3.0,coverage_only,10,30,10,30,8,21,5,0.75,0.1999999999999999,official_ex_post
2.747088658141249,0.2538910275350561,0.3194394022196558,2.662858323416534,2.747088658141249,0.2536185055066291,0.3159298157203057,2.6888996743171405,144534024.11513546,70782593.25865708,73751430.85647836,26.78451170763442,0.0,11.574234346511574,119,14,1647,417,2025-01-02,2026-09-21,3747088658.1412487,0,0,0,27,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,34,383,144534024.11513546,3747088658.1412487,0,0,0,0,0,0,0.2304728629134513,0.011899561748994,0.8555466750628811,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1647,official_ex_post,COMPLIANCE_GUARD_V2,a0044,COMPLETE,ofat,max_replacements_per_day,anchor_p049,,,,8.181785957996908,trials/a0044,20,0.2,8,2.0,0.04,0.8,3.0,coverage_only,10,30,10,30,8,21,5,0.75,0.1999999999999999,official_ex_post
